,aid,noc
8945,6843,JPN
8946,6833,USA
8947,6834,AUS
8948,6835,JPN
8949,6844,USA
8950,6832,AUS
8951,6831,AUS
8952,6845,RSA
8953,6846,RSA
8954,6847,RSA
8955,6848,RSA
8956,6832,AUS
8957,6831,AUS
8958,6830,AUS
8959,6849,AUS
8960,6199,USA
8961,6825,USA
8962,6844,USA
8963,6850,USA
8964,6851,URS
8965,6852,URS
8966,6853,URS
8967,6854,URS
8968,6829,AUS
8969,6828,AUS
8970,6855,AUS
8971,6834,AUS
8972,6833,USA
8973,6856,USA
8974,6188,USA
8975,6206,USA
8976,6857,URS
8977,6858,URS
8978,6859,URS
8979,6860,URS
8980,6861,URS
8981,6862,URS
8982,6863,URS
8983,6864,URS
8984,6865,URS
8985,6866,URS
8986,6219,HUN
8987,6867,HUN
8988,5548,HUN
8989,6868,HUN
8990,5551,HUN
8991,6869,HUN
8992,6221,HUN
8993,6222,HUN
8994,6870,HUN
8995,5554,HUN
8996,6871,HUN
8997,6872,YUG
8998,6873,YUG
8999,6227,YUG
9000,6228,YUG
9001,6874,YUG
9002,6229,YUG
9003,6231,YUG
9004,6875,YUG
9005,6876,AUS
9006,6877,URS
9007,6878,HUN
9008,6879,AUS
9009,6880,USA
9010,6247,USA
9011,6881,AUS
9012,6882,AUS
9013,6883,EUA
9014,6884,USA
9015,6885,USA
9016,6241,USA
9017,6886,AUS
9018,6887,IRL
9019,6888,EUA
9020,6247,USA
9021,6880,USA
9022,6246,USA
9023,6881,AUS
9024,6882,AUS
9025,6883,EUA
9026,6235,URS
9027,6889,URS
9028,6890,URS
9029,6891,NOR
9030,6892,GBR
9031,6893,HUN
9032,6894,FIN
9033,6895,URS
9034,6896,USA
9035,6280,EUA
9036,6897,USA
9037,6898,USA
9038,6899,USA
9039,6900,EUA
9040,6901,EUA
9041,6902,EUA
9042,6903,EUA
9043,6247,USA
9044,6904,USA
9045,6880,USA
9046,6905,USA
9047,6906,URS
9048,6907,URS
9049,6265,URS
9050,6266,URS
9051,6908,USA
9052,6271,USA
9053,6909,USA
9054,6910,USA
9055,6911,AUS
9056,6882,AUS
9057,6912,AUS
9058,5564,AUS
9059,6267,GBR
9060,6270,GBR
9061,6913,GBR
9062,6914,GBR
9063,6915,GBR
9064,6916,GBR
9065,6917,GBR
9066,6918,GBR
9067,6919,USA
9068,6896,USA
9069,6920,USA
9070,6921,USA
9071,6922,AUS
9072,6923,AUS
9073,6924,AUS
9074,6925,AUS
9075,6926,GBR
9076,6877,URS
9077,6927,GBR
9078,5615,SWE
9079,6928,NZL
9080,6929,URS
9081,6930,NOR
9082,6919,USA
9083,6916,GBR
9084,6931,AUS
9085,5564,AUS
9086,6932,EUA
9087,6933,URS
9088,6290,USA
9089,6934,USA
9090,6935,USA
9091,6936,USA
9092,5622,USA
9093,6294,URS
9094,6937,TCH
9095,6938,URS
9096,6939,URS
9097,6940,USA
9098,6941,URS
9099,6942,URS
9100,6943,USA
9101,6944,AUS
9102,6945,USA
9103,6946,GBR
9104,6947,URS
9105,6948,URS
9106,6949,NOR
9107,6950,POL
9108,6951,URS
9109,6952,URS
9110,6953,CHI
9111,6954,FIN
9112,6955,USA
9113,6956,USA
9114,6248,URS
9115,6957,POL
9116,6958,USA
9117,6959,FIN
9118,5557,FRA
9119,6960,YUG
9120,6961,GRE
9121,5650,USA
9122,6962,USA
9123,6963,TCH
9124,6318,USA
9125,6964,USA
9126,6322,EUA
9127,6965,URS
9128,6321,URS
9129,6966,URS
9130,6324,BRA
9131,6967,ISL
9132,6968,URU
9133,6969,URU
9134,6970,URU
9135,6329,URU
9136,6330,URU
9137,6331,URU
9138,6971,URU
9139,6335,URU
9140,6972,URU
9141,6973,URU
9142,6974,URU
9143,6975,URU
9144,6976,USA
9145,6977,USA
9146,6978,USA
9147,6979,USA
9148,6980,USA
9149,6981,USA
9150,6342,USA
9151,6982,USA
9152,6983,USA
9153,6984,USA
9154,6985,USA
9155,6986,USA
9156,6987,URS
9157,6988,URS
9158,6989,URS
9159,6990,URS
9160,6360,URS
9161,6361,URS
9162,6991,URS
9163,6362,URS
9164,6992,URS
9165,6993,URS
9166,6363,URS
9167,6994,URS
9168,6995,IRL
9169,6996,FRA
9170,6997,GBR
9171,6998,ROU
9172,6999,RSA
9173,7000,ITA
9174,7001,USA
9175,7002,URS
9176,7003,CHI
9177,7004,IRL
9178,7005,EUA
9179,7006,KOR
9180,6375,FIN
9181,7007,POL
9182,7008,URS
9183,7009,GBR
9184,7010,IRL
9185,7011,URS
9186,7012,GBR
9187,7013,EUA
9188,7014,ROU
9189,7015,RSA
9190,7016,URS
9191,7017,ITA
9192,7018,GBR
9193,7019,AUS
9194,7020,ROU
9195,7021,IRL
9196,7022,GBR
9197,7023,POL
9198,5720,HUN
9199,7024,USA
9200,7025,FRA
9201,7026,ARG
9202,7027,URS
9203,7028,CHI
9204,7029,CHI
9205,7030,URS
9206,7031,USA
9207,7032,ROU
9208,7033,URS
9209,7034,ROU
9210,6406,HUN
9211,7033,URS
9212,7034,ROU
9213,7035,HUN
9214,7036,HUN
9215,7037,HUN
9216,7038,URS
9217,7039,URS
9218,5731,FRA
9219,7040,FRA
9220,7041,HUN
9221,7042,HUN
9222,7043,ROU
9223,7044,ROU
9224,7038,URS
9225,7039,URS
9226,6415,EUA
9227,5739,SWE
9228,7045,HUN
9229,7046,HUN
9230,5739,SWE
9231,7047,URS
9232,7048,DEN
9233,7049,URS
9234,7050,EUA
9235,7051,AUS
9236,7052,AUS
9237,7053,HUN
9238,7054,HUN
9239,7055,EUA
9240,7056,EUA
9241,6424,AUT
9242,6425,AUT
9243,7057,EUA
9244,6415,EUA
9245,7058,URS
9246,7059,URS
9247,7060,GBR
9248,7061,ITA
9249,7062,FRA
9250,7063,EUA
9251,7064,EUA
9252,7065,EUA
9253,7062,FRA
9254,7066,FRA
9255,7067,FRA
9256,7068,GBR
9257,7069,GBR
9258,7060,GBR
9259,6456,RSA
9260,7070,ITA
9261,7071,TCH
9262,7072,ITA
9263,6442,ITA
9264,7073,AUS
9265,7074,AUS
9266,7071,TCH
9267,7075,TCH
9268,7076,AUS
9269,7077,FRA
9270,7078,ITA
9271,6447,GBR
9272,7079,GBR
9273,7080,GBR
9274,7081,GBR
9275,7082,ITA
9276,7070,ITA
9277,7083,ITA
9278,7084,ITA
9279,7085,FRA
9280,7086,FRA
9281,7087,FRA
9282,7067,FRA
9283,6457,SWE
9284,7088,EUA
9285,6458,DEN
9286,7089,DEN
9287,6461,SUI
9288,6462,SUI
9289,6463,SUI
9290,4540,SWE
9291,6460,SWE
9292,6457,SWE
9293,7090,EUA
9294,7091,EUA
9295,7088,EUA
9296,7092,EUA
9297,7093,GBR
9298,7094,SWE
9299,7095,EUA
9300,7096,CAN
9301,7097,CAN
9302,7098,CAN
9303,7099,GBR
9304,7100,GBR
9305,7093,GBR
9306,7095,EUA
9307,6472,EUA
9308,6473,EUA
9309,7101,EUA
9310,7102,EUA
9311,7103,ITA
9312,7104,EUA
9313,7105,ITA
9314,7106,EUA
9315,7107,GBR
9316,6480,GBR
9317,7108,EUA
9318,6459,EUA
9319,7104,EUA
9320,7103,ITA
9321,7105,ITA
9322,7109,ITA
9323,7110,GBR
9324,7111,EUA
9325,7106,EUA
9326,5104,ITA
9327,6491,ITA
9328,6490,ITA
9329,7112,FRA
9330,7113,FRA
9331,7114,FRA
9332,7115,FRA
9333,7116,FRA
9334,7117,ITA
9335,6489,ITA
9336,6490,ITA
9337,5104,ITA
9338,6491,ITA
9339,7118,ITA
9340,7119,HUN
9341,7120,HUN
9342,7121,HUN
9343,7122,HUN
9344,7123,HUN
9345,6497,HUN
9346,6502,ITA
9347,5827,FRA
9348,6501,ITA
9349,7124,FRA
9350,7125,GBR
9351,7126,ROU
9352,7127,HUN
9353,7128,HUN
9354,7121,HUN
9355,6497,HUN
9356,7129,HUN
9357,6498,HUN
9358,6501,ITA
9359,7130,ITA
9360,5117,ITA
9361,7131,ITA
9362,5104,ITA
9363,6502,ITA
9364,7132,FRA
9365,7133,FRA
9366,7134,FRA
9367,5827,FRA
9368,5836,FRA
9369,6499,FRA
9370,7135,URS
9371,5846,HUN
9372,7136,POL
9373,7137,URS
9374,7138,URS
9375,7135,URS
9376,7139,URS
9377,7140,URS
9378,4578,HUN
9379,7141,HUN
9380,5846,HUN
9381,7142,HUN
9382,5124,HUN
9383,7143,HUN
9384,7144,POL
9385,7145,POL
9386,7136,POL
9387,7146,POL
9388,7147,POL
9389,7148,POL
9390,7149,BUL
9391,7150,BUL
9392,7151,BUL
9393,7152,BUL
9394,7153,BUL
9395,7154,BUL
9396,7155,BUL
9397,7156,BUL
9398,7157,BUL
9399,7158,BUL
9400,7159,BUL
9401,7160,BUL
9402,7161,BUL
9403,7162,BUL
9404,7163,URS
9405,7164,URS
9406,7165,URS
9407,7166,URS
9408,7167,URS
9409,7168,URS
9410,7169,URS
9411,7170,URS
9412,7171,URS
9413,7172,URS
9414,7173,URS
9415,7174,URS
9416,7175,URS
9417,7176,URS
9418,7177,URS
9419,7178,URS
9420,7179,URS
9421,7180,URS
9422,7181,YUG
9423,7182,YUG
9424,7183,YUG
9425,7184,YUG
9426,7185,YUG
9427,7186,YUG
9428,7187,YUG
9429,7188,YUG
9430,7189,YUG
9431,7190,YUG
9432,7191,YUG
9433,7192,YUG
9434,7193,YUG
9435,7194,YUG
9436,6547,HUN
9437,7195,URS
9438,6572,TCH
9439,6560,URS
9440,7196,JPN
9441,6549,URS
9442,6544,SWE
9443,7197,ROU
9444,6547,HUN
9445,7198,URS
9446,6593,JPN
9447,6592,JPN
9448,7199,URS
9449,7199,URS
9450,6549,URS
9451,6592,JPN
9452,7200,URS
9453,7198,URS
9454,6547,HUN
9455,6592,JPN
9456,6593,JPN
9457,6549,URS
9458,7201,JPN
9459,6549,URS
9460,7202,URS
9461,6592,JPN
9462,7201,JPN
9463,6593,JPN
9464,7203,URS
9465,6560,URS
9466,7204,FIN
9467,6554,FIN
9468,7205,FIN
9469,6556,FIN
9470,7206,FIN
9471,7207,FIN
9472,7203,URS
9473,6549,URS
9474,6560,URS
9475,7202,URS
9476,7208,URS
9477,7199,URS
9478,7196,JPN
9479,7209,JPN
9480,7201,JPN
9481,6592,JPN
9482,6593,JPN
9483,7210,JPN
9484,7211,ROU
9485,7212,ROU
9486,7197,ROU
9487,7213,ROU
9488,7214,ROU
9489,7215,ROU
9490,7216,URS
9491,7217,URS
9492,7218,URS
9493,7198,URS
9494,7195,URS
9495,7200,URS
9496,6579,HUN
9497,5929,HUN
9498,6547,HUN
9499,7219,HUN
9500,6541,HUN
9501,5933,HUN
9502,7216,URS
9503,7217,URS
9504,7220,POL
9505,7218,URS
9506,7221,POL
9507,7198,URS
9508,7195,URS
9509,7200,URS
9510,7222,POL
9511,7223,POL
9512,7224,POL
9513,7225,POL
9514,6579,HUN
9515,5929,HUN
9516,6547,HUN
9517,7219,HUN
9518,6541,HUN
9519,5933,HUN
9520,6584,SWE
9521,6586,SWE
9522,7226,SWE
9523,7227,SWE
9524,6587,SWE
9525,7228,SWE
9526,7200,URS
9527,6547,HUN
9528,7198,URS
9529,7199,URS
9530,7229,EUA
9531,6560,URS
9532,6586,SWE
9533,5933,HUN
9534,7198,URS
9535,7195,URS
9536,7230,EUA
9537,7231,EUA
9538,7232,EUA
9539,7233,EUA
9540,7234,EUA
9541,7235,EUA
9542,7236,EUA
9543,7237,EUA
9544,7238,EUA
9545,7239,EUA
9546,7240,EUA
9547,5949,IND
9548,5953,IND
9549,7241,IND
9550,5956,IND
9551,6609,IND
9552,7242,IND
9553,6610,IND
9554,7243,IND
9555,7244,IND
9556,5962,IND
9557,7245,IND
9558,5963,IND
9559,7246,IND
9560,7247,IND
9561,6612,IND
9562,7248,IND
9563,7249,IND
9564,7250,PAK
9565,5948,PAK
9566,7251,PAK
9567,7252,PAK
9568,7253,PAK
9569,7254,PAK
9570,7255,PAK
9571,5958,PAK
9572,7256,PAK
9573,7257,PAK
9574,7258,PAK
9575,7259,PAK
9576,7260,PAK
9577,7261,PAK
9578,7262,FIN
9579,6618,SWE
9580,6620,FIN
9581,7263,FIN
9582,7262,FIN
9583,6620,FIN
9584,7264,URS
9585,7265,URS
9586,7266,URS
9587,7267,USA
9588,7268,USA
9589,7269,USA
9590,7270,AUT
9591,7271,AUT
9592,7272,USA
9593,7273,USA
9594,7274,URS
9595,7275,URS
9596,7276,AUS
9597,6059,AUS
9598,7277,URS
9599,6700,URS
9600,7278,USA
9601,7279,USA
9602,7280,AUS
9603,7281,AUS
9604,7282,AUS
9605,7283,AUS
9606,7284,AUS
9607,7285,AUS
9608,7286,AUS
9609,7287,AUS
9610,7288,AUS
9611,7289,USA
9612,7290,USA
9613,7291,USA
9614,7292,USA
9615,7293,USA
9616,7294,USA
9617,7295,USA
9618,7296,USA
9619,7297,USA
9620,7298,CAN
9621,7299,CAN
9622,7300,CAN
9623,7301,CAN
9624,7302,CAN
9625,7303,CAN
9626,7304,CAN
9627,7305,CAN
9628,7306,CAN
9629,7307,FRA
9630,7308,FRA
9631,7309,FRA
9632,6694,FRA
9633,7310,CAN
9634,7311,CAN
9635,7312,CAN
9636,7313,CAN
9637,7314,USA
9638,7315,USA
9639,7316,USA
9640,7317,USA
9641,7318,FIN
9642,7319,FIN
9643,7320,FIN
9644,7321,FIN
9645,7322,FIN
9646,7323,ITA
9647,7324,ITA
9648,7325,ITA
9649,7326,ITA
9650,7327,ITA
9651,7328,SWE
9652,7329,SWE
9653,7330,SWE
9654,7331,SWE
9655,7332,SWE
9656,6634,URS
9657,7333,URS
9658,6635,URS
9659,7334,USA
9660,7335,USA
9661,7336,USA
9662,7337,EUA
9663,7338,EUA
9664,7339,EUA
9665,7340,USA
9666,7341,URS
9667,7342,AUS
9668,7343,AUS
9669,7344,AUS
9670,7345,AUS
9671,7346,SWE
9672,7347,SWE
9673,7348,SWE
9674,7349,GBR
9675,7350,GBR
9676,7351,GBR
9677,7352,GBR
9678,7353,GBR
9679,7354,GBR
9680,7355,GBR
9681,6080,SWE
9682,7356,SWE
9683,7357,SWE
9684,7358,DEN
9685,6075,DEN
9686,7359,DEN
9687,7360,GBR
9688,7361,GBR
9689,7362,NZL
9690,7363,NZL
9691,7364,AUS
9692,7365,AUS
9693,7366,USA
9694,6084,DEN
9695,7367,BEL
9696,7368,BAH
9697,7369,BAH
9698,7370,USA
9699,7371,USA
9700,6736,ITA
9701,6737,ITA
9702,7372,URS
9703,7373,URS
9704,6742,SWE
9705,6743,ROU
9706,7374,ROU
9707,7375,URS
9708,6753,FIN
9709,7376,URS
9710,7377,URS
9711,7378,USA
9712,7379,FIN
9713,7380,URS
9714,7381,SWE
9715,6746,URS
9716,7382,TCH
9717,7383,CAN
9718,7384,CAN
9719,7376,URS
9720,7385,ITA
9721,7386,ITA
9722,7387,POL
9723,6761,IRI
9724,7388,USA
9725,7389,URS
9726,7390,ITA
9727,7391,USA
9728,6762,ARG
9729,7392,POL
9730,7393,USA
9731,7394,URS
9732,7395,KOR
9733,7396,URS
9734,7397,URS
9735,7398,ITA
9736,7399,URS
9737,6120,USA
9738,7400,USA
9739,6767,USA
9740,7401,URS
9741,7402,FRA
9742,6770,URS
9743,7403,USA
9744,7404,TUR
9745,7405,URS
9746,7406,IRI
9747,7407,FIN
9748,7408,TUR
9749,7409,BUL
9750,7410,URS
9751,7411,TUR
9752,7412,IRI
9753,7413,FIN
9754,7414,JPN
9755,7415,BEL
9756,7416,URS
9757,7417,IRI
9758,7418,JPN
9759,7419,URS
9760,7420,JPN
9761,7421,TUR
9762,7422,URS
9763,7423,BUL
9764,7424,USA
9765,7425,USA
9766,6792,IRI
9767,7426,URS
9768,7427,TUR
9769,7428,URS
9770,6797,ITA
9771,7429,ITA
9772,7430,URS
9773,7431,EUA
9774,7432,ROU
9775,7433,URS
9776,7434,SWE
9777,7435,URS
9778,7436,FIN
9779,6806,HUN
9780,7437,HUN
9781,7438,FIN
9782,7439,TUR
9783,6789,SWE
9784,7440,TUR
9785,7441,URS
9786,7442,SWE
9787,7443,URS
9788,7444,BUL
9789,6167,SWE
9790,7445,URS
9791,7446,BUL
9792,7447,GBR
9793,7448,USA
9794,6814,USA
9795,7449,URS
9796,7450,EUA
9797,6172,USA
9798,7451,MEX
9799,6814,USA
9800,7452,USA
9801,7453,GBR
9802,7450,EUA
9803,6172,USA
9804,7454,USA
9805,6819,AUS
9806,6818,USA
9807,7455,JPN
9808,7456,USA
9809,7457,GBR
9810,7458,AUS
9811,7459,USA
9812,7460,NED
9813,7461,BRA
9814,6829,AUS
9815,7462,USA
9816,7457,GBR
9817,6831,AUS
9818,7463,USA
9819,6833,USA
9820,7464,AUS
9821,6834,AUS
9822,7465,NED
9823,7466,USA
9824,7467,JPN
9825,7468,EUA
9826,7469,GBR
9827,7470,EUA
9828,7471,USA
9829,7472,USA
9830,7473,AUS
9831,7464,AUS
9832,6834,AUS
9833,6835,JPN
9834,7474,NED
9835,7463,USA
9836,7475,SWE
9837,7476,EUA
9838,7477,EUA
9839,7478,EUA
9840,7479,EUA
9841,7480,USA
9842,7481,USA
9843,7463,USA
9844,7482,USA
9845,7483,AUS
9846,6832,AUS
9847,6831,AUS
9848,7484,AUS
9849,7485,JPN
9850,7467,JPN
9851,7486,JPN
9852,7487,JPN
9853,7488,USA
9854,7489,USA
9855,7462,USA
9856,6818,USA
9857,7490,AUS
9858,7473,AUS
9859,7491,AUS
9860,6819,AUS
9861,7476,EUA
9862,7492,EUA
9863,7493,EUA
9864,7494,EUA
9865,7456,USA
9866,7495,USA
9867,7459,USA
9868,7463,USA
9869,7458,AUS
9870,6831,AUS
9871,7496,AUS
9872,7497,AUS
9873,6829,AUS
9874,7498,AUS
9875,7464,AUS
9876,6834,AUS
9877,7499,USA
9878,7488,USA
9879,7500,USA
9880,7472,USA
9881,7501,JPN
9882,7502,JPN
9883,7503,JPN
9884,6835,JPN
9885,6867,HUN
9886,7504,HUN
9887,7505,HUN
9888,5548,HUN
9889,6868,HUN
9890,5551,HUN
9891,6869,HUN
9892,6221,HUN
9893,7506,HUN
9894,6222,HUN
9895,6870,HUN
9896,7507,HUN
9897,7508,ITA
9898,7509,ITA
9899,7510,ITA
9900,6213,ITA
9901,7511,ITA
9902,7512,ITA
9903,7513,ITA
9904,7514,ITA
9905,7515,ITA
9906,7516,ITA
9907,7517,ITA
9908,7518,ITA
9909,6857,URS
9910,7519,URS
9911,7520,URS
9912,6859,URS
9913,7521,URS
9914,7522,URS
9915,6861,URS
9916,6863,URS
9917,7523,URS
9918,7524,URS
9919,7525,URS
9920,7526,AUS
9921,7527,URS
9922,7528,EUA
9923,7529,GBR
9924,7530,EUA
9925,7531,USA
9926,7532,ITA
9927,6910,USA
9928,7533,GBR
9929,7534,USA
9930,6885,USA
9931,7535,USA
9932,7536,HUN
9933,7537,AUS
9934,7538,FRA
9935,7539,FRA
9936,7540,ITA
9937,7541,USA
9938,7533,GBR
9939,6910,USA
9940,7542,EUA
9941,7543,GBR
9942,7544,URS
9943,7545,AUS
9944,7546,URS
9945,7547,POL
9946,7548,URS
9947,7549,RSA
9948,7550,USA
9949,7551,EUA
9950,7552,USA
9951,6898,USA
9952,7553,USA
9953,7554,GBR
9954,7529,GBR
9955,7555,GBR
9956,7556,GBR
9957,7557,EUA
9958,7530,EUA
9959,7558,EUA
9960,7559,EUA
9961,6906,URS
9962,6907,URS
9963,7560,URS
9964,7561,URS
9965,7562,POL
9966,7563,POL
9967,7564,POL
9968,7565,POL
9969,7566,USA
9970,6273,USA
9971,6910,USA
9972,7567,USA
9973,7568,EUA
9974,7542,EUA
9975,7569,EUA
9976,7570,EUA
9977,7571,BWI
9978,7572,BWI
9979,7573,BWI
9980,7574,BWI
9981,6898,USA
9982,7550,USA
9983,7575,USA
9984,7576,USA
9985,7577,EUA
9986,7551,EUA
9987,7578,EUA
9988,7579,EUA
9989,7580,POL
9990,7581,NZL
9991,7528,EUA
9992,7582,ITA
9993,7583,GBR
9994,5615,SWE
9995,7572,BWI
9996,7584,NZL
9997,7585,BEL
9998,7586,EUA
9999,7587,URS
10000,7588,AUS
10001,6932,EUA
10002,7589,URS
10003,7590,GBR
10004,6933,URS
10005,6934,USA
10006,7591,TPE
10007,7592,USA
10008,6936,USA
10009,7593,USA
10010,7594,ROU
10011,6294,URS
10012,7595,URS
10013,7596,POL
10014,7597,URS
10015,7598,HUN
10016,7599,USA
10017,7600,URS
10018,7601,URS
10019,7602,ROU
10020,7603,POL
10021,7604,GBR
10022,7605,HUN
10023,6948,URS
10024,7606,EUA
10025,7607,URS
10026,7608,URS
10027,6308,TCH
10028,7609,URS
10029,7610,USA
10030,7611,USA
10031,7612,EUA
10032,7613,URS
10033,6957,POL
10034,7614,NZL
10035,7615,ETH
10036,7616,MAR
10037,7617,FIN
10038,7618,USA
10039,7619,USA
10040,7620,USA
10041,6964,USA
10042,6318,USA
10043,7621,USA
10044,7595,URS
10045,7622,EUA
10046,6966,URS
10047,7623,POL
10048,7624,URS
10049,7625,BRA
10050,7626,BRA
10051,7627,BRA
10052,5664,BRA
10053,7628,BRA
10054,7629,BRA
10055,7630,BRA
10056,7631,BRA
10057,7632,BRA
10058,7633,BRA
10059,7634,BRA
10060,7635,BRA
10061,7636,USA
10062,7637,USA
10063,7638,USA
10064,7639,USA
10065,6981,USA
10066,7640,USA
10067,7641,USA
10068,7642,USA
10069,7643,USA
10070,7644,USA
10071,7645,USA
10072,7646,USA
10073,7647,URS
10074,6988,URS
10075,7648,URS
10076,6990,URS
10077,7649,URS
10078,7650,URS
10079,6991,URS
10080,7651,URS
10081,6363,URS
10082,7652,URS
10083,7653,URS
10084,6994,URS
10085,7654,EGY
10086,7655,JPN
10087,7656,HUN
10088,7657,URS
10089,7658,TCH
10090,7659,EUA
10091,7660,ITA
10092,6999,RSA
10093,7661,POL
10094,7662,AUS
10095,7663,URS
10096,7664,ITA
10097,7665,FIN
10098,7666,RSA
10099,7667,ITA
10100,7668,POL
10101,7669,ARG
10102,7012,GBR
10103,7670,POL
10104,7671,ITA
10105,7672,USA
10106,7673,POL
10107,7674,TCH
10108,7675,GHA
10109,7676,POL
10110,7677,GBR
10111,7678,ITA
10112,7679,URS
10113,7680,GBR
10114,7681,URS
10115,7682,USA
10116,7683,ITA
10117,7684,URS
10118,7685,ROU
10119,7686,USA
10120,7687,POL
10121,7688,AUS
10122,7689,ITA
10123,7690,USA
10124,7023,POL
10125,7034,ROU
10126,6406,HUN
10127,7691,URS
10128,7036,HUN
10129,7692,HUN
10130,7693,URS
10131,7694,URS
10132,7695,ITA
10133,7696,ITA
10134,5739,SWE
10135,7697,DEN
10136,7698,HUN
10137,7697,DEN
10138,7699,DEN
10139,7700,DEN
10140,7701,DEN
10141,7702,EUA
10142,7703,EUA
10143,7704,EUA
10144,7705,EUA
10145,7706,HUN
10146,7707,HUN
10147,7708,HUN
10148,7698,HUN
10149,7709,POL
10150,7710,URS
10151,7050,EUA
10152,7711,POL
10153,7712,POL
10154,5739,SWE
10155,7713,SWE
10156,7707,HUN
10157,7708,HUN
10158,7714,HUN
10159,7715,HUN
10160,7710,URS
10161,7716,URS
10162,7717,EUA
10163,7050,EUA
10164,7718,BEL
10165,7719,URS
10166,7720,ITA
10167,7719,URS
10168,7721,URS
10169,7722,URS
10170,7723,URS
10171,7724,ITA
10172,7725,ITA
10173,7726,ITA
10174,7720,ITA
10175,7727,EUA
10176,7728,EUA
10177,7729,EUA
10178,7064,EUA
10179,7730,URS
10180,7731,ITA
10181,7732,EUA
10182,7733,URS
10183,7734,URS
10184,7735,ITA
10185,7736,ITA
10186,7737,EUA
10187,7738,EUA
10188,7084,ITA
10189,7731,ITA
10190,7739,BEL
10191,7740,URS
10192,7741,URS
10193,7742,URS
10194,7743,URS
10195,7744,ITA
10196,7745,ITA
10197,7746,ITA
10198,7747,ITA
10199,7748,EUA
10200,7749,EUA
10201,7750,EUA
10202,7751,EUA
10203,7752,EUA
10204,7753,URS
10205,6462,SUI
10206,7754,SUI
10207,7755,AUS
10208,7756,AUS
10209,7757,FRA
10210,7758,FRA
10211,6467,FRA
10212,7756,AUS
10213,7755,AUS
10214,7759,AUS
10215,7754,SUI
10216,7760,SUI
10217,7761,SUI
10218,7762,GBR
10219,7105,ITA
10220,7103,ITA
10221,7103,ITA
10222,7105,ITA
10223,7763,ITA
10224,7764,EUA
10225,6459,EUA
10226,7104,EUA
10227,7765,USA
10228,7766,USA
10229,6478,USA
10230,7767,URS
10231,6490,ITA
10232,7768,GBR
10233,7769,URS
10234,7770,URS
10235,7767,URS
10236,7771,URS
10237,7772,URS
10238,6490,ITA
10239,5104,ITA
10240,5824,ITA
10241,6491,ITA
10242,7118,ITA
10243,7773,ITA
10244,7774,GBR
10245,7775,GBR
10246,7776,GBR
10247,7777,GBR
10248,7768,GBR
10249,7778,GBR
10250,7779,USA
10251,7780,URS
10252,7781,URS
10253,7782,ROU
10254,7783,EUA
10255,7784,URS
10256,7785,EUA
10257,7786,EUA
10258,7787,EUA
10259,7788,EUA
10260,7789,URS
10261,7790,URS
10262,7781,URS
10263,7791,URS
10264,7780,URS
10265,7792,ITA
10266,7130,ITA
10267,7793,ITA
10268,5104,ITA
10269,7118,ITA
10270,6495,ITA
10271,7794,ITA
10272,7795,ITA
10273,7796,ITA
10274,7797,ITA
10275,7798,URS
10276,7799,URS
10277,7800,URS
10278,7784,URS
10279,7801,URS
10280,7802,URS
10281,7803,HUN
10282,7804,HUN
10283,7805,HUN
10284,7806,HUN
10285,7807,HUN
10286,7808,ITA
10287,5846,HUN
10288,7809,HUN
10289,7810,ITA
10290,7808,ITA
10291,7811,ITA
10292,2556,ITA
10293,7812,ITA
10294,7813,HUN
10295,4578,HUN
10296,7809,HUN
10297,5846,HUN
10298,5124,HUN
10299,7814,HUN
10300,7144,POL
10301,7815,POL
10302,7136,POL
10303,7146,POL
10304,7147,POL
10305,7148,POL
10306,7816,HUN
10307,6525,HUN
10308,7817,HUN
10309,7818,HUN
10310,7819,HUN
10311,7820,HUN
10312,7821,HUN
10313,7822,HUN
10314,7823,HUN
10315,7824,HUN
10316,7825,HUN
10317,7826,HUN
10318,7827,HUN
10319,7828,HUN
10320,7829,HUN
10321,7830,HUN
10322,7831,HUN
10323,7832,YUG
10324,7833,YUG
10325,7834,YUG
10326,7835,YUG
10327,7836,YUG
10328,7837,YUG
10329,7838,YUG
10330,7839,YUG
10331,7840,YUG
10332,7841,YUG
10333,7842,YUG
10334,7843,YUG
10335,7844,YUG
10336,7845,YUG
10337,7194,YUG
10338,7846,YUG
10339,7847,DEN
10340,7848,DEN
10341,7849,DEN
10342,7850,DEN
10343,7851,DEN
10344,7852,DEN
10345,7853,DEN
10346,7854,DEN
10347,7855,DEN
10348,7856,DEN
10349,7857,DEN
10350,7858,DEN
10351,7200,URS
10352,6572,TCH
10353,7198,URS
10354,7859,ITA
10355,7196,JPN
10356,7199,URS
10357,7860,URS
10358,7198,URS
10359,7216,URS
10360,7202,URS
10361,6592,JPN
10362,6593,JPN
10363,7199,URS
10364,7202,URS
10365,6592,JPN
10366,7216,URS
10367,7198,URS
10368,7200,URS
10369,6592,JPN
10370,7202,URS
10371,7861,ITA
10372,7862,JPN
10373,7863,FIN
10374,7202,URS
10375,7864,BUL
10376,6592,JPN
10377,7203,URS
10378,7202,URS
10379,7861,ITA
10380,7865,ITA
10381,7866,ITA
10382,7859,ITA
10383,7867,ITA
10384,7868,ITA
10385,7196,JPN
10386,7869,JPN
10387,7870,JPN
10388,6592,JPN
10389,6593,JPN
10390,7862,JPN
10391,7203,URS
10392,7871,URS
10393,7872,URS
10394,7873,URS
10395,7202,URS
10396,7199,URS
10397,7874,ROU
