"AID","NAME","DOB","GENDER"
7839,"MARAVIC, Dusan",,"Men"
7840,"MATUS, Zeljko",,"Men"
7841,"PERUSIC, Zeljko",,"Men"
7842,"ROGANOVIC, Novak",,"Men"
7843,"SOMBOLAC, Velimir",,"Men"
7844,"SOSKIC, Milutin",,"Men"
7845,"TAKAC, Silvester",,"Men"
7846,"ZANETIC, Ante",,"Men"
7847,"ANDERSEN, Paul Kuhlmann",,"Men"
7848,"DANIELSEN, John",,"Men"
7849,"ENOKSEN, Henning Lynggaard",,"Men"
7850,"FROM, Henry Petersen",,"Men"
7851,"HANSEN, Bent",,"Men"
7852,"JENSEN, Poul",,"Men"
7853,"NIELSEN, Flemming Gert",,"Men"
7854,"NIELSEN, Hans Christian W.",,"Men"
7855,"NIELSEN, Harald Ingemann",,"Men"
7856,"PEDERSEN, Poul Ebbesen",,"Men"
7857,"SÖRENSEN, Jörn",,"Men"
7858,"TROELSEN, Tommy Brian",,"Men"
7859,"MENICHELLI, Franco",,"Men"
7860,"LYUKHINA-ZAMOTAILOVA, Tamara",,"Women"
7861,"CARMINUCCI, Giovanni",,"Men"
7862,"TSURUMI, Shuji",,"Men"
7863,"EKMAN, Eugen Georg Oskar",,"Men"
7864,"KAPSAZOV, Velik Nikolov",,"Men"
7865,"CARMINUCCI, Pasquale",,"Men"
7866,"MARZOLLA, Gianfranco",,"Men"
7867,"POLMONARI, Orlando",,"Men"
7868,"VICARDI, Angelo",,"Men"
7869,"ENDO, Yukio",,"Men"
7870,"MITSUKURI, Takashi",,"Men"
7871,"KERDEMILIDI, Valeri",,"Men"
7872,"MILIGULO, Nikolai",,"Men"
7873,"PORTNOI, Vladimir",,"Men"
7874,"IONESCU-ALBU, Atanasia",,"Women"
7875,"PORECEANU-SCHLAND, Uta",,"Women"
7876,"NIKOLAEVA, Margarita",,"Women"
7877,"CASLAVSKA, Vera",,"Women"
7878,"RUZICKOVA, Hana",,"Women"
7879,"SVEDOVA, Ludmila",,"Women"
7880,"TACOVA-TKACIKOVA, Adolfina",,"Women"
7881,"AMAT FONTANALS, Pedro",,"Men"
7882,"CABALLER SOTERAS, Francisco",,"Men"
7883,"CALZADO DE CASTRO, Juan Angel",,"Men"
7884,"COLOMER RIBAS, Jose",,"Men"
7885,"DEL COSO IGLESIAS, Carlos",,"Men"
7886,"DINARES MASSAGUE, Jose Antonio",,"Men"
7887,"DUALDE SANTOS DE LA MADRID, Eduardo",,"Men"
7888,"DUALDE SANTOS DE LA MADRID, Joaquin",,"Men"
7889,"EGUSQUIZA BASTERRA, Rafael",,"Men"
7890,"MACAYA SANTOS DE LA MADRID, Ignacio",,"Men"
7891,"MURUA LEGUIZAMON, Pedro",,"Men"
7892,"ROIG JUNYENT, Pedro",,"Men"
7893,"USOZ QUINTANA, Luis Maria",,"Men"
7894,"VENTALLO SURRALLES, Narciso",,"Men"
7895,"ABDUL, Rashid I",,"Men"
7896,"ABDUL, Waheed",,"Men"
7897,"BASHIR, Ahmad",,"Men"
7898,"KHURSHEED, Aslam",,"Men"
7899,"MUSHTAQ, Ahmed",,"Men"
7900,"ANTIC, Joseph",,"Men"
7901,"LAL SHARMA, Jaman",,"Men"
7902,"LAL, Mohinder",,"Men"
7903,"PETER, John Victor",,"Men"
7904,"SAWANT, Govind",,"Men"
7905,"SINGH, Charanjit",,"Men"
7906,"SINGH, Jaswant",,"Men"
7907,"SINGH, Joginder",,"Men"
7908,"SINGH, Prithipal",,"Men"
7909,"BECK, Robert Lee",,"Men"
7910,"NEMETH, Ferenc",,"Men"
7911,"NAGY, Imre",,"Men"
7912,"BALCZO, Andras",,"Men"
7913,"SELG, Hanno",,"Men"
7914,"TATARINOV, Nikolai",,"Men"
7915,"BOREIKO, Valentin",,"Men"
7916,"GOLOVANOV, Oleg",,"Men"
7917,"HÜRLIMANN, Ernst",,"Men"
7918,"LARCHER, Rolf",,"Men"
7919,"KOZAK, Vaclav",,"Men"
7920,"SCHMIDT, Pavel",,"Men"
7921,"JANOUSEK, Bohumil",,"Men"
7922,"KONICEK, Miroslav",,"Men"
7923,"LUNDAK, Jiri",,"Men"
7924,"PAVKOVIC, Vaclav",,"Men"
7925,"POJEZNY, Ludek",,"Men"
7926,"SVEDA, Jan",,"Men"
7927,"VENTUS, Josef",,"Men"
7928,"BITTNER, Klaus",,"Men"
7929,"HOPP, Karl Heinz",,"Men"
7930,"LENK, Hans",,"Men"
7931,"PADGE, Willi",,"Men"
7932,"RULFFS, Manfred",,"Men"
7933,"SCHEPKE, Frank",,"Men"
7934,"SCHEPKE, Kraft",,"Men"
7935,"SCHRÖDER, Walter",,"Men"
7936,"BILN, Sohen",,"Men"
7937,"KUHN, Nelson",,"Men"
7938,"LECKY, John",,"Men"
7939,"MERWYN, Glenn",,"Men"
7940,"AKHREMCHIK, Igor",,"Men"
7941,"BACHUROV, Yuri",,"Men"
7942,"MORKOVKIN, Valentin",,"Men"
7943,"TARABRIN, Anatoli",,"Men"
7944,"NASH, Theodore Allison",,"Men"
7945,"SAYRE, John Anthony",,"Men"
7946,"BARAGLIA, Tullio",,"Men"
7947,"BOSATTA, Renato",,"Men"
7948,"CROSTA, Giancarlo",,"Men"
7949,"GALANTE, Giuseppe",,"Men"
7950,"BALATTI, Fulvio",,"Men"
7951,"ZUCCHI, Giovanni",,"Men"
7952,"CINTL, Gerd",,"Men"
7953,"EFFERTZ, Horst",,"Men"
7954,"LITZ, Jürgen",,"Men"
7955,"OBST, Michael",,"Men"
7956,"RIEMANN, Klaus",,"Men"
7957,"DUMONTOIS, Robert",,"Men"
7958,"KLEIN, Jean",,"Men"
7959,"MARTIN, Claude Auguste",,"Men"
7960,"MOREL, Jacques",,"Men"
7961,"NOSBAUM, Guy Fernand",,"Men"
7962,"DRAEGER, Richard Arthur",,"Men"
7963,"MITCHELL, Henry Kent II",,"Men"
7964,"KNUBEL, Bernhard",,"Men"
7965,"RENNEBERG, Karl Heinz",,"Men"
7966,"ZERTA, Klaus",,"Men"
7967,"BOGDANAVICHUS, Antanas",,"Men"
7968,"RUDAKOV, Igor",,"Men"
7969,"YUKNA, Zigmas",,"Men"
7970,"HILL, Achim",,"Men"
7971,"COPPONEX, Henri",,"Men"
7972,"GIRARD, Pierre",,"Men"
7973,"METZGER, Manfred F.",,"Men"
7974,"HUNT, James Hawley",,"Men"
7975,"O'DAY, George Dwyer",,"Men"
7976,"SMITH, David James",,"Men"
7977,"CHRISTENSEN, Steen Bach",,"Men"
7978,"HANCKE, Sören",,"Men"
7979,"CICILIANO, Antonio",,"Men"
7980,"COSENTINO, Antonio",,"Men"
7981,"DE STEFANO, Giulio",,"Men"
7982,"ESKIDIOGLOU, Odysseus",,"Men"
7983,"H.R.H.KONSTANTIN OF GREECE",,"Men"
7984,"ZAIMIS, Georgios",,"Men"
7985,"CALEGARIS, Hector",,"Men"
7986,"DEL RIO SALAS, Jorge Alberto",,"Men"
7987,"SALAS CHAVES, Jorge Alberto",,"Men"
7988,"MULKA, Rolf",,"Men"
7989,"VON BREDOW, Ingo",,"Men"
7990,"BERGVALL, Bjorn",,"Men"
7991,"LUNDE, Peder Jr.",,"Men"
7992,"FOGH, Hans Marius",,"Men"
10640,"RAJNAI, Klara",,"Women"
10641,"ZIRZOW, Carola",,"Women"
10642,"KORSHUNOVA, Tatyana",,"Women"
10643,"BAKO, Zoltan",,"Men"
10644,"SZABO, Istvan",,"Men"
10645,"NAGORNYI, Sergei",,"Men"
10646,"ROMANOVSKY, Vladimir",,"Men"
10647,"MATTERN, Joachim",,"Men"
10648,"OLBRICHT, Bernd",,"Men"
10649,"MALIHIN, Policarp",,"Men"
10650,"SERHEI, Larion",,"Men"
10651,"KÖSTER, Bärbel",,"Women"
10652,"GOPOVA-TROFIMOVA, Nina",,"Women"
10653,"KREFT-ALEKSEEVA, Galina",,"Women"
10654,"BISCHOF, Frank-Peter",,"Men"
10655,"DUVIGNEAU, Bernd",,"Men"
10656,"LEHNERT, Jürgen",,"Men"
10657,"CHUKHRAI, Sergei",,"Men"
10658,"DEGTYAREV, Aleksandr",,"Men"
10659,"ESTEBAN CELLORIO, Jose Maria",,"Men"
10660,"LOPEZ DIAZ FLOR, Jose Ramon",,"Men"
10661,"MENENDEZ RODRIGUEZ, Herminio",,"Men"
10662,"RAMOS MISIONE, Luis Gregorio",,"Men"
10663,"NOWICKI, Mieczyslaw",,"Men"
10664,"JOHANSSON, Bernt",,"Men"
10665,"MARTINELLI, Giuseppe",,"Men"
10666,"BLAUDZUN, Verner",,"Men"
10667,"FRANK, Gert",,"Men"
10668,"HANSEN, Jorgen Emil",,"Men"
10669,"LUND, Jorn",,"Men"
10670,"CHAPLYGIN, Valeri",,"Men"
10671,"CHUKANOV, Anatoli",,"Men"
10672,"KAMINSKY, Vladimir",,"Men"
10673,"PIKKUUS, Aavo",,"Men"
10674,"MYTNIK, Tadeusz",,"Men"
10675,"GRÜNKE, Klaus-Jürgen",,"Men"
10676,"VAARTEN, Michel",,"Men"
10677,"BRAUN, Gregor",,"Men"
10678,"PONSTEEN, Herman",,"Men"
10679,"TKAC, Anton",,"Men"
10680,"BANBURY, Ian",,"Men"
10681,"CROKER, Robin",,"Men"
10682,"VONHOF, Peter",,"Men"
10683,"OSOKIN, Vladimir",,"Men"
10684,"PEROV, Aleksandr",,"Men"
10685,"PETRAKOV, Vitali",,"Men"
10686,"SOKOLOV, Viktor",,"Men"
10687,"STUECKELBERGER, Christine",,"Women"
10688,"LEHMANN, Ulrich",,"Men"
10689,"GURNEY, Hilda Carolyn",,"Women"
10690,"MASTER, Edith Louise",,"Women"
10691,"MORKIS, Dorothy Sarkis",,"Women"
10692,"GRILLO, Gabriela",,"Women"
10693,"RAMSEIER, Doris",,"Women"
10694,"COFFIN, Edmund Sloane",,"Men"
10695,"BENNETT, Mervyn",,"Men"
10696,"PIGOTT, Dennis",,"Men"
10697,"AMMERMANN, Otto",,"Men"
10698,"BLÖCKER, Herbert",,"Men"
10699,"RETHEMEIER, Helmut",,"Men"
10700,"TAUSKEY, Mary Anne",,"Women"
10701,"MATHY, Francois",,"Men"
10702,"VAILLANCOURT, Michel",,"Men"
10703,"CUEPPER, Edgar-Henri",,"Men"
10704,"VAN PAESSCHEN, Stanny",,"Men"
10705,"WAUTERS, Eric",,"Men"
10706,"PAROT, Hubert",,"Men"
10707,"ROCHE, Michel",,"Men"
10708,"ROGUET, Marc",,"Men"
10709,"SCHOCKEMÖHLE, Paul",,"Men"
10710,"SÖNKSEN, Sönke",,"Men"
10711,"PUSCH, Alexander",,"Men"
10712,"HEHN, Hans-Jürgen",,"Men"
10713,"EVEQUOZ, Jean-Blaise",,"Men"
10714,"POFFET, Michel",,"Men"
10715,"EDLING, Rolf",,"Men"
10716,"FLODSTRÖM, Göran",,"Men"
10717,"HÖGSTRÖM, Leif",,"Men"
10718,"JACOBSON, Hans",,"Men"
10719,"VON ESSEN, Carl",,"Men"
10720,"BEHR, Reinhold",,"Men"
10721,"FISCHER, Volker",,"Men"
10722,"DAL ZOTTO, Fabio",,"Men"
10723,"ROMANKOV, Aleksander",,"Men"
10724,"COLLINO, Maria Consolata",,"Women"
10725,"FLAMENT, Didier",,"Men"
10726,"PIETRUSZKA, Frederic",,"Men"
10727,"BACH, Thomas",,"Men"
10728,"BEHR, Matthias",,"Men"
10729,"HEIN, Harald",,"Men"
10730,"REICHERT, Klaus",,"Men"
10731,"SENS-GORIUS, Erk",,"Men"
10732,"CALATRONI, Attilio",,"Men"
10733,"COLETTI, Giovanni Battista",,"Men"
10734,"MONTANO, Carlo",,"Men"
10735,"SIMONCELLI, Stefano",,"Men"
10736,"KOVACS, Edit",,"Women"
10737,"MAROS, Magda",,"Women"
10738,"GILIAZOVA, Nailia",,"Women"
10739,"KNYAZEVA, Olga",,"Women"
10740,"NIKONOVA, Valentina",,"Women"
10741,"SIDOROVA, Valentina",,"Women"
10742,"GAPAIS-DUMONT, Brigitte",,"Women"
10743,"HERBSTER-JOSLAND, Claudette",,"Women"
10744,"LATRILLE-GAUDIN, Brigitte",,"Women"
10745,"MUZIO, Christine",,"Women"
10746,"TRINQUET, Veronique",,"Women"
10747,"KROVOPUSKOV, Viktor",,"Men"
10748,"IRIMICIUC, Daniel",,"Men"
10749,"MARIN, Corneliu",,"Men"
10750,"MUSTATA, Marin",,"Men"
10751,"NILCA, Alexandru",,"Men"
10752,"POP, Ioan",,"Men"
10753,"BURTSEV, Mikhail",,"Men"
10754,"ARCIDIACONO, Angelo",,"Men"
10755,"MONTANO, Tommaso",,"Men"
10756,"ASTAPOVSKY, Vladimir",,"Men"
10757,"BURYAK, Leonid",,"Men"
10758,"FEDOROV, Vladimir",,"Men"
10759,"FOMENKO, Mikhail",,"Men"
10760,"KIPIANI, David",,"Men"
10761,"KONKOV, Anatoli",,"Men"
10762,"MATVIENKO, Viktor",,"Men"
10763,"MINAEV, Aleksandr",,"Men"
10764,"NAZARENKO, Leonid",,"Men"
10765,"PROKHOROV, Aleksandr",,"Men"
10766,"RESHKO, Stefan",,"Men"
10767,"TROSHKIN, Vladimir",,"Men"
10768,"VEREMEEV, Vladimir",,"Men"
10769,"ZVYAGINTSEV, Viktor",,"Men"
10770,"DÖRNER, Hans-Jürgen",,"Men"
10771,"GRAPENTHIN, Hans-Ulrich",,"Men"
10772,"GRÖBNER, Wilfried",,"Men"
10773,"HEIDLER, Gerd",,"Men"
10774,"HOFFMANN, Martin",,"Men"
10775,"KISCHE, Gerd",,"Men"
10776,"LAUCK, Reinhard",,"Men"
10777,"LÖWE, Wolfram",,"Men"
10778,"RIEDEL, Dieter",,"Men"
10779,"RIEDIGER, Hans-Jürgen",,"Men"
10780,"SCHADE, Hartmut",,"Men"
10781,"WEBER, Gerd",,"Men"
10782,"BENIGER, Jan",,"Men"
10783,"KASPERCZAK, Henryk",,"Men"
10784,"MOWLIK, Piotr",,"Men"
10785,"OGAZA, Roman",,"Men"
10786,"RUDY, Wojciech",,"Men"
10787,"SZARMACH, Andrzej",,"Men"
10788,"TOMASZEWSKI, Jan",,"Men"
10789,"WAWROWSKI, Henryk",,"Men"
10790,"WIECZOREK, Henryk",,"Men"
10791,"ZMUDA, Wladyslaw",,"Men"
10792,"UNGUREANU, Teodora",,"Women"
10793,"COMANECI, Nadia",,"Women"
10794,"KORMANN, Peter Martin",,"Men"
10795,"MARCHENKO, Vladimir",,"Men"
10796,"KIM, Nelli",,"Women"
10797,"BOERIO, Henry",,"Men"
10798,"GIENGER, Eberhard",,"Men"
10799,"NIKOLAY, Michael",,"Men"
10800,"MAGYAR, Zoltan",,"Men"
10801,"GRECU, Danut",,"Men"
10802,"DITYATIN, Aleksandr",,"Men"
10803,"BRÜCKNER, Roland",,"Men"
10804,"HANSCHKE, Rainer",,"Men"
10805,"JÄGER, Bernd",,"Men"
10806,"MACK, Lutz",,"Men"
10807,"FUJIMOTO, Shun",,"Men"
10808,"IGARASHI, Hisato",,"Men"
10809,"KAJIYAMA, Hiroshi",,"Men"
10810,"KRYSSIN, Gennadi",,"Men"
10811,"MARKELOV, Vladimir",,"Men"
10812,"TIKHONOV, Vladimir",,"Men"
10813,"DOMBECK, Carola",,"Women"
10814,"ESCHER, Gitta",,"Women"
10815,"GERSCHAU, Kerstin",,"Women"
10816,"KISCHE, Marion",,"Women"
10817,"KRÄKER, Steffi",,"Women"
10818,"FILATOVA, Maria",,"Women"
10819,"GROZDOVA, Svetlana",,"Women"
10820,"CONSTANTIN, Mariana",,"Women"
10821,"GABOR, Georgeta",,"Women"
10822,"GRIGORAS, Anca",,"Women"
10823,"TRUSCA, Gabriela",,"Women"
10824,"EGERVARY, Marta",,"Women"
10825,"ANTCZAK, Zdzislaw",,"Men"
10826,"BRZOZOWSKI, Janusz",,"Men"
10827,"CIESLA, Piotr",,"Men"
10828,"GMYREK, Jan",,"Men"
10829,"KALUZINSKI, Alfred",,"Men"
10830,"KLEMPEL, Jerzy",,"Men"
10831,"KUCHTA, Zygfryd",,"Men"
10832,"MELCER, Jerzy",,"Men"
10833,"PRZYBYSZ, Ryszard",,"Men"
10834,"ROZMIAREK, Henryk",,"Men"
10835,"SOKOLOWSKI, Andrzej",,"Men"
10836,"SZYMCZAK, Andrzej",,"Men"
10837,"WOJCZAK, Mieczyslaw",,"Men"
10838,"ZIELINSKI, Wlodzimierz",,"Men"
10839,"ANPILOGOV, Aleksandr",,"Men"
10840,"CHERNYSHOV, Evgeni",,"Men"
10841,"FEDYUKIN, Anatoli",,"Men"
10842,"GASSY, Valeri",,"Men"
10843,"ILYIN, Vasili",,"Men"
10844,"ISHCHENKO, Mikhail",,"Men"
10845,"KIDYAEV, Yuri",,"Men"
10846,"KLIMOV, Yuri",,"Men"
10847,"KRAVTSOV, Vladimir",,"Men"
10848,"KUSHNIRYUK, Sergei",,"Men"
10849,"LAGUTIN, Yuri",,"Men"
10850,"MAKSIMOV, Vladimir",,"Men"
10851,"REZANOV, Aleksandr",,"Men"
10852,"TOMIN, Nikolai",,"Men"
10853,"DRAGANITA, Cezar",,"Men"
10854,"FOLKER, Alexandru",,"Men"
10855,"GRABOVSCI, Mircea",,"Men"
10856,"MUNTEANU, Nicolae",,"Men"
10857,"ANGYAL, Eva",,"Women"
10858,"BERZSENYI, Maria",,"Women"
10859,"BUJDOSO, Agota",,"Women"
10860,"CSIK, Klara",,"Women"
10861,"KEZI, Zsuzsa",,"Women"
10862,"LAKI, Katalin",,"Women"
10863,"LELKES, Rozalia",,"Women"
10864,"MEGYERI, Marta",,"Women"
10865,"NAGY, Ilona",,"Women"
10866,"NAGY, Marianna",,"Women"
10867,"NEMETH, Erzsebet",,"Women"
10868,"STERBINSZKY, Amalia",,"Women"
10869,"TOTH-HARSANYI, Borbala",,"Women"
10870,"VADASZ, Maria",,"Women"
10871,"BEREZHNAYA-ODINOKOVA, Liubov",,"Women"
10872,"BOBRUS-PARADNIK, Liudmila",,"Women"
10873,"CHESAITITE-NENENENE, Aldona",,"Women"
10874,"GLUSHCHENKO, Tatyana",,"Women"
10875,"KARLOVA, Larisa",,"Women"
10876,"LITOSHCHENKO, Mariya",,"Women"
10877,"LOBOVA, Nina",,"Women"
10878,"MAKARETS-KOCHERGINA, Tatiana",,"Women"
10879,"PANCHUK, Lyudmila",,"Women"
10880,"SHABANOVA, Rafiga",,"Women"
10881,"SHERSTYUK-TIMOSHKINA, Natalia",,"Women"
10882,"SHUBINA, Lyudmila",,"Women"
10883,"TURCHINA, Zinaida",,"Women"
10884,"ZAKHAROVA, Galina",,"Women"
10885,"BADOREK, Gabriele",,"Women"
10886,"BUROSCH, Hannelore",,"Women"
10887,"KRETZSCHMAR, Waltraud",,"Women"
10888,"MATZ, Evelyn",,"Women"
10889,"MICHAELIS, Liane",,"Women"
10890,"PASKUY, Eva",,"Women"
10891,"RICHTER-HOCHMUT, Kristina",,"Women"
10892,"ROST, Christina",,"Women"
10893,"SIEFERT, Silvia",,"Women"
10894,"TIETZ, Marion",,"Women"
10895,"UHLIG, Petra",,"Women"
10896,"VOSS, Christina",,"Women"
10897,"ZOBER, Hannelore",,"Women"
10898,"ARSHAD, Mahmood",,"Men"
10899,"CHAUDHRY, Arshad Ali",,"Men"
10900,"HANEEF, Khan",,"Men"
10901,"KHAN, Sami Ullah",,"Men"
10902,"MANZOOR, Hassan",,"Men"
10903,"MANZOOR, Hussain",,"Men"
10904,"QAMAR, Zia",,"Men"
10905,"SALIM, Nazim",,"Men"
10906,"SHAIKH, Shahnaz",,"Men"
10907,"ACKERLEY, Paul",,"Men"
10908,"ARCHIBALD, Geoffrey",,"Men"
10909,"BORREN, Thurman",,"Men"
10910,"CHESNEY, Alan",,"Men"
10911,"CHRISTENSEN, John Hansen",,"Men"
10912,"DAMAN, Gregory",,"Men"
10913,"INESON, Tony",,"Men"
10914,"MAISTER, Barry John",,"Men"
10915,"MAISTER, Selwyn Gerald",,"Men"
10916,"MANNING, Trevor",,"Men"
10917,"MC INTYRE, Alan Lionel",,"Men"
10918,"MCLEOD, Neil",,"Men"
10919,"PARKIN, Arthur",,"Men"
10920,"PATEL, Mohan",,"Men"
10921,"PATEL, Ramesh",,"Men"
10922,"WILSON, Les",,"Men"
10923,"BELL, David",,"Men"
10924,"BROWNING, Gregory",,"Men"
10925,"CHARLESWORTH, Richard",,"Men"
10926,"COOKE, Ian",,"Men"
10927,"DANCER, Barry",,"Men"
10928,"GOLDER, Thomas Douglas",,"Men"
10929,"HAMMOND, Wayne",,"Men"
10930,"IRVINE, James",,"Men"
10931,"MARSHALL, Stephen",,"Men"
10932,"POOLE, Malcolm",,"Men"
10933,"PROCTOR, Robert",,"Men"
10934,"REID, Graham",,"Men"
10935,"SMITH, Trevor",,"Men"
10936,"WALSH, Terence",,"Men"
10937,"MARIANI, Felice",,"Men"
10938,"TUNCSIK, Jozsef",,"Men"
10939,"RODRIGUEZ TORRES, Hector",,"Men"
10940,"CHANG, Eun-Kyung",,"Men"
10941,"COAGE, Allen James",,"Men"
10942,"ENDO, Sumio",,"Men"
10943,"NOVIKOV, Sergei",,"Men"
10944,"NEUREUTHER, Günther",,"Men"
10945,"TALAJ, Marian",,"Men"
10946,"VIAL, Patrick",,"Men"
10947,"NEVZOROV, Vladimir",,"Men"
10948,"KURAMOTO, Koji",,"Men"
10949,"OBADOV, Slavko",,"Men"
10950,"PARK, Young-Chul",,"Men"
10951,"SONODA, Isamu",,"Men"
10952,"DVOINIKOV, Valeri",,"Men"
10953,"RÖTHLISBERGER, Jürg",,"Men"
10954,"NINOMIYA, Kazuhiro",,"Men"
10955,"KHARSHILADZE, Ramaz",,"Men"
10956,"CHO, Je-Aki",,"Men"
10957,"UEMURA, Haruki",,"Men"
10958,"REMFRY, Keith",,"Men"
10959,"BARTU, Jan",,"Men"
10960,"PYCIAK-PECIAK, Janusz",,"Men"
10961,"KANCSAL, Tamas",,"Men"
10962,"MARACSKO, Tibor",,"Men"
10963,"SASICS, Szvetiszlav",,"Men"
10964,"FOX, Jeremy Robert",,"Men"
10965,"NIGHTINGALE, Robert",,"Men"
10966,"PARKER, Adrian Philip",,"Men"
10967,"ADAM, Jiri",,"Men"
10968,"STARNOVSKY, Bohumil",,"Men"
10969,"STRAUSS, Thomas",,"Men"
10970,"VANROYE, Peter",,"Men"
10971,"COFFEY, Calvin Thomas",,"Men"
10972,"STAINES, Michael Laurence",,"Men"
10973,"BERTOW, Jürgen",,"Men"
10974,"HANSEN, Alf John",,"Men"
10975,"BAILLIEU, Christopher",,"Men"
10976,"HART, Michael John",,"Men"
10977,"KAMINSKAITE, Leonora",,"Women"
10978,"RAMOSHKENE, Genovate",,"Women"
10979,"OTZETOVA, Svetla",,"Women"
10980,"YORDANOVA, Zdravka",,"Women"
10981,"BOESLER, Petra",,"Women"
10982,"JAHN, Sabine",,"Women"
10983,"DIGMAN, Peter",,"Men"
10984,"MCLEAN, Alexander",,"Men"
10985,"RODGER, David",,"Men"
10986,"SUTHERLAND, Ivan",,"Men"
10987,"BAUMGART, Bernd",,"Men"
10988,"DANIELOWSKI, Karl-Heinz",,"Men"
10989,"DÖHN, Gottfried",,"Men"
10990,"KARNATZ, Ulrich",,"Men"
10991,"KLATT, Werner",,"Men"
10992,"KOSTULSKI, Roland",,"Men"
10993,"LÜCK, Hans-Joachim",,"Men"
10994,"PRUDÖHL, Karl-Heinz",,"Men"
10995,"WENDISCH, Dieter",,"Men"
10996,"CLARK, Richard James Scott",,"Men"
10997,"CROOKS, Timothy John",,"Men"
10998,"LESTER, Richard C.",,"Men"
10999,"MATHESON, Hugh Patrick",,"Men"
11000,"MAXWELL, David Lindsay",,"Men"
11001,"ROBERTSON, Leonard David",,"Men"
11002,"SMALLBONE, Frederick John",,"Men"
11003,"SWEENEY, Patrick John",,"Men"
11004,"YALLOP, John C.",,"Men"
11005,"BROWN, Carol Page",,"Women"
11006,"DEFRANTZ, Anita Luceete",,"Women"
11007,"GRAVES, Carolyn Brand",,"Women"
11008,"GREIG, Marion",,"Women"
11009,"MCCARTHY, Margaret Ann",,"Women"
11010,"RICKETSON, Gail Susan",,"Women"
11011,"SILLIMAN, Lynn",,"Women"
11012,"WARNER, Anne Elizabeth",,"Women"
11013,"ZOCH, Jacqueline Jean",,"Women"
11014,"AHRENHOLZ, Brigitte",,"Women"
11015,"EBERT, Henrietta",,"Women"
11016,"GORETZKI, Viola",,"Women"
11017,"KALLIES, Monika",,"Women"
11018,"KNETSCH-KÖPKE, Christiane",,"Women"
11019,"LEHMANN, Helma",,"Women"
11020,"MÜLLER, Irina",,"Women"
11021,"RICHTER, Ilona",,"Women"
11022,"WILKE, Marina",,"Women"
11023,"GUZENKO, Olga",,"Women"
11024,"KOLKOVA, Olga",,"Women"
11025,"KOZENKOVA, Klavdiya",,"Women"
11026,"PUGOVSKAYA, Olga",,"Women"
11027,"ROSHCHINA, Nadezhda",,"Women"
11028,"ROZGON, Nadezhda",,"Women"
11029,"TALALAEVA, Lyubov",,"Women"
11030,"TARAKANOVA, Nelli",,"Women"
11031,"ZUBKO, Elena",,"Women"
11032,"ARNEMANN, Raul",,"Men"
11033,"DOLININ, Valeri",,"Men"
11034,"GASAN-DZHALALOV, Anushavan",,"Men"
11035,"DECKER, Andreas",,"Men"
11036,"SEMMLER, Stefan",,"Men"
11037,"ANDREASSEN, Rolf",,"Men"
11038,"BERGODD, Arne",,"Men"
11039,"NAFSTAD, Ole Sverre",,"Men"
11040,"TVETER, Finn Ivar",,"Men"
11041,"FRICKE, Siegfried",,"Men"
11042,"KUBAIL, Ralph",,"Men"
11043,"NIEHUSEN, Peter",,"Men"
11044,"WENZEL, Hartmut",,"Men"
11045,"ESHINOV, Vladimir",,"Men"
11046,"IVANOV, Nikolai",,"Men"
11047,"KLEPIKOV, Aleksandr",,"Men"
11048,"KUZNETSOV, Mikhail",,"Men"
11049,"LUKYANOV, Aleksandr",,"Men"
11050,"DIESSNER, Ullrich",,"Men"
11051,"DIESSNER, Walter",,"Men"
11052,"KUNZE, Rüdiger",,"Men"
11053,"SCHULZ, Andreas",,"Men"
11054,"THOMAS, Johannes",,"Men"
11055,"KROKHINA, Lyudmila",,"Women"
11056,"KRYLOVA, Lidiya",,"Women"
11057,"MISHENINA, Galina",,"Women"
11058,"PASOKHA, Anna",,"Women"
11059,"SEVOSTYANOVA, Nadezhda",,"Women"
11060,"HESS, Sabine",,"Women"
11061,"KURTH, Andrea",,"Women"
11062,"LOHS-KUHN, Gabriele",,"Women"
11063,"METZE, Karin",,"Women"
11064,"SCHWEDE, Bianka",,"Women"
11065,"GEORGIEVA, Kapka",,"Women"
11066,"GUROVA, Ginka",,"Women"
11067,"MODEVA, Mariika",,"Women"
11068,"VASSEVA, Liliana",,"Women"
11069,"YORDANOVA, Reni",,"Women"
11070,"ECKBAUER-BAUMANN, Edith",,"Women"
11071,"EINÖDER-STRAUBE, Thea",,"Women"
11072,"GRUITCHEVA-KUBATOVA, Stoyanka",,"Women"
11073,"KELBETCHEVA-BARBULOVA, Siika",,"Women"
11074,"DÄHNE, Sabine",,"Women"
11075,"NOACK, Angelika",,"Women"
11076,"VEBR, Ludvik",,"Men"
9544,"STEINBACH, Angela",,"Women"
9545,"WEBER, Judith (Jutta)",,"Women"
9546,"KEMP, Jennifer Jo",,"Women"
9547,"EIFE, Andrea",,"Women"
9548,"SEHMISCH, Elke",,"Women"
9549,"FISH, Erik",,"Men"
9550,"KASTING, Robert",,"Men"
9551,"MAHONY, William",,"Men"
9552,"FLÖCKNER, Hartmut",,"Men"
9553,"KATZUR, Klaus",,"Men"
9554,"EBERLE, Verena (Vreni)",,"Women"
9555,"PIELEN, Silke",,"Women"
9556,"DEARDRUFF, Deena Diana",,"Women"
9557,"HERBST, Christine",,"Women"
9558,"VOGEL, Renate",,"Women"
