year,aid,medal,eid,dname
1988,13949,Gold,59,Cycling Track
1988,13950,Silver,59,Cycling Track
1988,13951,Bronze,11094,Cycling Track
1988,13952,Gold,11094,Cycling Track
1988,12787,Silver,11094,Cycling Track
1988,13953,Bronze,17165,Cycling Track
1988,13954,Gold,17165,Cycling Track
1988,13955,Silver,17165,Cycling Track
1988,13956,Bronze,18657,Cycling Track
1988,13957,Gold,18657,Cycling Track
1988,13958,Silver,18657,Cycling Track
1988,13959,Bronze,62,Cycling Track
1988,11647,Gold,62,Cycling Track
1988,13960,Silver,62,Cycling Track
1988,13961,Bronze,3158,Cycling Track
1988,13962,Bronze,3158,Cycling Track
1988,13963,Bronze,3158,Cycling Track
1988,12787,Bronze,3158,Cycling Track
1988,13964,Gold,3158,Cycling Track
1988,13965,Gold,3158,Cycling Track
1988,13966,Gold,3158,Cycling Track
1988,13952,Gold,3158,Cycling Track
1988,13967,Silver,3158,Cycling Track
1988,13968,Silver,3158,Cycling Track
1988,13969,Silver,3158,Cycling Track
1988,13970,Silver,3158,Cycling Track
1988,10687,Bronze,352,Dressage
1988,13971,Gold,352,Dressage
1988,13972,Silver,352,Dressage
1988,13973,Bronze,938,Dressage
1988,8382,Gold,938,Dressage
1988,12792,Silver,938,Dressage
1988,13974,Silver,938,Dressage
1988,13975,Silver,938,Dressage
1988,13976,Bronze,938,Dressage
1988,13977,Bronze,938,Dressage
1988,13978,Bronze,938,Dressage
1988,13979,Gold,938,Dressage
1988,13980,Gold,938,Dressage
1988,13971,Gold,938,Dressage
1988,10687,Silver,938,Dressage
1988,12802,Gold,352,Eventing
1988,12809,Silver,352,Eventing
1988,12803,Bronze,352,Eventing
1988,13981,Bronze,938,Eventing
1988,12802,Bronze,938,Eventing
1988,13982,Gold,938,Eventing
1988,13983,Gold,938,Eventing
1988,12805,Gold,938,Eventing
1988,13984,Gold,938,Eventing
1988,9845,Silver,938,Eventing
1988,12809,Silver,938,Eventing
1988,13985,Bronze,938,Eventing
1988,13986,Bronze,938,Eventing
1988,12803,Silver,938,Eventing
1988,13987,Silver,938,Eventing
1988,13988,Bronze,352,Jumping
1988,13989,Gold,352,Jumping
1988,13990,Silver,352,Jumping
1988,13991,Bronze,938,Jumping
1988,13992,Bronze,938,Jumping
1988,13989,Bronze,938,Jumping
1988,13993,Bronze,938,Jumping
1988,13994,Gold,938,Jumping
1988,13995,Gold,938,Jumping
1988,13996,Gold,938,Jumping
1988,12817,Gold,938,Jumping
1988,13990,Silver,938,Jumping
1988,12813,Silver,938,Jumping
1988,13997,Silver,938,Jumping
1988,13998,Silver,938,Jumping
1988,13999,Bronze,358,Fencing
1988,14000,Gold,358,Fencing
1988,11708,Silver,358,Fencing
1988,13999,Bronze,1333,Fencing
1988,14001,Bronze,1333,Fencing
1988,14002,Bronze,1333,Fencing
1988,14003,Bronze,1333,Fencing
1988,14004,Bronze,1333,Fencing
1988,14005,Gold,1333,Fencing
1988,12833,Gold,1333,Fencing
1988,12834,Gold,1333,Fencing
1988,11708,Gold,1333,Fencing
1988,14006,Gold,1333,Fencing
1988,12830,Silver,1333,Fencing
1988,10721,Silver,1333,Fencing
1988,14007,Silver,1333,Fencing
1988,10711,Silver,1333,Fencing
1988,14000,Silver,1333,Fencing
1988,10723,Bronze,65,Fencing
1988,12835,Gold,65,Fencing
1988,14008,Silver,65,Fencing
1988,12851,Bronze,65,Fencing
1988,14009,Gold,65,Fencing
1988,14010,Silver,65,Fencing
1988,14011,Bronze,865,Fencing
1988,14012,Bronze,865,Fencing
1988,14013,Bronze,865,Fencing
1988,14014,Bronze,865,Fencing
1988,14015,Bronze,865,Fencing
1988,14016,Gold,865,Fencing
1988,14017,Gold,865,Fencing
1988,14018,Gold,865,Fencing
1988,14019,Gold,865,Fencing
1988,10723,Gold,865,Fencing
1988,10728,Silver,865,Fencing
1988,14020,Silver,865,Fencing
1988,12847,Silver,865,Fencing
1988,14021,Silver,865,Fencing
1988,14022,Silver,865,Fencing
1988,14023,Bronze,865,Fencing
1988,10736,Bronze,865,Fencing
1988,11735,Bronze,865,Fencing
1988,11736,Bronze,865,Fencing
1988,14024,Bronze,865,Fencing
1988,14010,Gold,865,Fencing
1988,14009,Gold,865,Fencing
1988,12851,Gold,865,Fencing
1988,14025,Gold,865,Fencing
1988,12853,Gold,865,Fencing
1988,14026,Silver,865,Fencing
1988,14027,Silver,865,Fencing
1988,14028,Silver,865,Fencing
1988,12837,Silver,865,Fencing
1988,14029,Silver,865,Fencing
1988,11748,Bronze,70,Fencing
1988,12860,Gold,70,Fencing
1988,14030,Silver,70,Fencing
1988,14031,Bronze,1349,Fencing
1988,12864,Bronze,1349,Fencing
1988,12861,Bronze,1349,Fencing
1988,11746,Bronze,1349,Fencing
1988,11748,Bronze,1349,Fencing
1988,14032,Gold,1349,Fencing
1988,14033,Gold,1349,Fencing
1988,11741,Gold,1349,Fencing
1988,11743,Gold,1349,Fencing
1988,14034,Gold,1349,Fencing
1988,14035,Silver,1349,Fencing
1988,10753,Silver,1349,Fencing
1988,14036,Silver,1349,Fencing
1988,14037,Silver,1349,Fencing
1988,14038,Silver,1349,Fencing
1988,14039,Bronze,379,Football
1988,14040,Bronze,379,Football
1988,14041,Bronze,379,Football
1988,14042,Bronze,379,Football
1988,14043,Bronze,379,Football
1988,14044,Bronze,379,Football
1988,14045,Bronze,379,Football
1988,14046,Bronze,379,Football
1988,14047,Bronze,379,Football
1988,14048,Bronze,379,Football
1988,14049,Bronze,379,Football
1988,14050,Bronze,379,Football
1988,14051,Bronze,379,Football
1988,14052,Bronze,379,Football
1988,14053,Bronze,379,Football
1988,14054,Bronze,379,Football
1988,14055,Bronze,379,Football
1988,14056,Bronze,379,Football
1988,14057,Bronze,379,Football
1988,14058,Bronze,379,Football
1988,14059,Gold,379,Football
1988,14060,Gold,379,Football
1988,14061,Gold,379,Football
1988,14062,Gold,379,Football
1988,14063,Gold,379,Football
1988,14064,Gold,379,Football
1988,14065,Gold,379,Football
1988,14066,Gold,379,Football
1988,14067,Gold,379,Football
1988,14068,Gold,379,Football
1988,14069,Gold,379,Football
1988,14070,Gold,379,Football
1988,14071,Gold,379,Football
1988,14072,Gold,379,Football
1988,14073,Gold,379,Football
1988,14074,Gold,379,Football
1988,14075,Gold,379,Football
1988,14076,Gold,379,Football
1988,14077,Gold,379,Football
1988,14078,Gold,379,Football
1988,14079,Silver,379,Football
1988,14080,Silver,379,Football
1988,14081,Silver,379,Football
1988,14082,Silver,379,Football
1988,14083,Silver,379,Football
1988,14084,Silver,379,Football
1988,14085,Silver,379,Football
1988,14086,Silver,379,Football
1988,14087,Silver,379,Football
1988,14088,Silver,379,Football
1988,14089,Silver,379,Football
1988,14090,Silver,379,Football
1988,14091,Silver,379,Football
1988,14092,Silver,379,Football
1988,14093,Silver,379,Football
1988,14094,Silver,379,Football
1988,14095,Silver,379,Football
1988,12914,Silver,379,Football
1988,14096,Silver,379,Football
1988,14097,Silver,379,Football
1988,12919,Silver,379,Football
1988,14098,Bronze,8536,Artistic G.
1988,14099,Bronze,8536,Artistic G.
1988,14100,Gold,8536,Artistic G.
1988,14101,Silver,8536,Artistic G.
1988,14102,Bronze,6066,Artistic G.
1988,12926,Bronze,6066,Artistic G.
1988,14103,Gold,6066,Artistic G.
1988,14104,Silver,6066,Artistic G.
1988,14105,Bronze,6066,Artistic G.
1988,14100,Gold,6066,Artistic G.
1988,14106,Silver,6066,Artistic G.
1988,14107,Bronze,73,Artistic G.
1988,14108,Bronze,73,Artistic G.
1988,14104,Gold,73,Artistic G.
1988,14109,Gold,73,Artistic G.
1988,14110,Bronze,420,Artistic G.
1988,14104,Gold,420,Artistic G.
1988,14109,Silver,420,Artistic G.
1988,14106,Bronze,420,Artistic G.
1988,14101,Gold,420,Artistic G.
1988,14100,Silver,420,Artistic G.
1988,14111,Bronze,75,Artistic G.
1988,14104,Gold,75,Artistic G.
1988,14109,Silver,75,Artistic G.
1988,14110,Gold,77,Artistic G.
1988,14112,Gold,77,Artistic G.
1988,14113,Gold,77,Artistic G.
1988,14111,Bronze,79,Artistic G.
1988,14107,Gold,79,Artistic G.
1988,14110,Gold,79,Artistic G.
1988,14102,Bronze,985,Artistic G.
1988,14114,Bronze,985,Artistic G.
1988,14115,Bronze,985,Artistic G.
1988,14116,Bronze,985,Artistic G.
1988,14117,Bronze,985,Artistic G.
1988,14118,Bronze,985,Artistic G.
1988,14104,Gold,985,Artistic G.
1988,14110,Gold,985,Artistic G.
1988,14119,Gold,985,Artistic G.
1988,14103,Gold,985,Artistic G.
1988,14109,Gold,985,Artistic G.
1988,7523,Gold,985,Artistic G.
1988,14107,Silver,985,Artistic G.
1988,14120,Silver,985,Artistic G.
1988,14121,Silver,985,Artistic G.
1988,14122,Silver,985,Artistic G.
1988,14111,Silver,985,Artistic G.
1988,14123,Silver,985,Artistic G.
1988,14124,Bronze,985,Artistic G.
1988,14125,Bronze,985,Artistic G.
1988,14126,Bronze,985,Artistic G.
1988,14127,Bronze,985,Artistic G.
1988,14128,Bronze,985,Artistic G.
1988,14129,Bronze,985,Artistic G.
1988,14130,Gold,985,Artistic G.
1988,14106,Gold,985,Artistic G.
1988,14131,Gold,985,Artistic G.
1988,14132,Gold,985,Artistic G.
1988,14101,Gold,985,Artistic G.
1988,14133,Gold,985,Artistic G.
1988,14134,Silver,985,Artistic G.
1988,14135,Silver,985,Artistic G.
1988,14136,Silver,985,Artistic G.
1988,14099,Silver,985,Artistic G.
1988,14100,Silver,985,Artistic G.
1988,14137,Silver,985,Artistic G.
1988,14101,Bronze,8636,Artistic G.
1988,14100,Gold,8636,Artistic G.
1988,14126,Silver,8636,Artistic G.
1988,14138,Bronze,115,Artistic G.
1988,12926,Gold,115,Artistic G.
1988,14122,Silver,115,Artistic G.
1988,14100,Bronze,115,Artistic G.
1988,14106,Gold,115,Artistic G.
1988,14099,Silver,115,Artistic G.
1988,14139,Bronze,420,Rhythmic G.
1988,14140,Gold,420,Rhythmic G.
1988,14141,Silver,420,Rhythmic G.
1988,12967,Bronze,6890,Handball
1988,14142,Bronze,6890,Handball
1988,14143,Bronze,6890,Handball
1988,12972,Bronze,6890,Handball
1988,14144,Bronze,6890,Handball
1988,14145,Bronze,6890,Handball
1988,14146,Bronze,6890,Handball
1988,14147,Bronze,6890,Handball
1988,14148,Bronze,6890,Handball
1988,14149,Bronze,6890,Handball
1988,12975,Bronze,6890,Handball
1988,14150,Bronze,6890,Handball
1988,14151,Bronze,6890,Handball
1988,14152,Bronze,6890,Handball
1988,12977,Bronze,6890,Handball
1988,14153,Gold,6890,Handball
1988,14154,Gold,6890,Handball
1988,14155,Gold,6890,Handball
1988,14156,Gold,6890,Handball
1988,11849,Gold,6890,Handball
1988,14157,Gold,6890,Handball
1988,14158,Gold,6890,Handball
1988,11851,Gold,6890,Handball
1988,14159,Gold,6890,Handball
1988,14160,Gold,6890,Handball
1988,14161,Gold,6890,Handball
1988,14162,Gold,6890,Handball
1988,14163,Gold,6890,Handball
1988,14164,Gold,6890,Handball
1988,14165,Silver,6890,Handball
1988,14166,Silver,6890,Handball
1988,14167,Silver,6890,Handball
1988,14168,Silver,6890,Handball
1988,14169,Silver,6890,Handball
1988,14170,Silver,6890,Handball
1988,14171,Silver,6890,Handball
1988,14172,Silver,6890,Handball
1988,14173,Silver,6890,Handball
1988,14174,Silver,6890,Handball
1988,14175,Silver,6890,Handball
1988,14176,Silver,6890,Handball
1988,14177,Silver,6890,Handball
1988,14178,Bronze,6890,Handball
1988,14179,Bronze,6890,Handball
1988,14180,Bronze,6890,Handball
1988,14181,Bronze,6890,Handball
1988,14182,Bronze,6890,Handball
1988,10875,Bronze,6890,Handball
1988,14183,Bronze,6890,Handball
1988,14184,Bronze,6890,Handball
1988,14185,Bronze,6890,Handball
1988,14186,Bronze,6890,Handball
1988,14187,Bronze,6890,Handball
1988,14188,Bronze,6890,Handball
1988,14189,Bronze,6890,Handball
1988,14190,Bronze,6890,Handball
1988,10883,Bronze,6890,Handball
1988,14191,Gold,6890,Handball
1988,13020,Gold,6890,Handball
1988,14192,Gold,6890,Handball
1988,13021,Gold,6890,Handball
1988,13022,Gold,6890,Handball
1988,14193,Gold,6890,Handball
1988,14194,Gold,6890,Handball
1988,14195,Gold,6890,Handball
1988,13026,Gold,6890,Handball
1988,14196,Gold,6890,Handball
1988,14197,Gold,6890,Handball
1988,13027,Gold,6890,Handball
1988,14198,Silver,6890,Handball
1988,14199,Silver,6890,Handball
1988,14200,Silver,6890,Handball
1988,14201,Silver,6890,Handball
1988,14202,Silver,6890,Handball
1988,14203,Silver,6890,Handball
1988,14204,Silver,6890,Handball
1988,14205,Silver,6890,Handball
1988,14206,Silver,6890,Handball
1988,14207,Silver,6890,Handball
1988,14208,Silver,6890,Handball
1988,14209,Silver,6890,Handball
1988,14210,Silver,6890,Handball
1988,14211,Silver,6890,Handball
1988,14212,Silver,6890,Handball
1988,14213,Bronze,1513,Hockey
1988,14214,Bronze,1513,Hockey
1988,14215,Bronze,1513,Hockey
1988,14216,Bronze,1513,Hockey
1988,14217,Bronze,1513,Hockey
1988,14218,Bronze,1513,Hockey
1988,14219,Bronze,1513,Hockey
1988,14220,Bronze,1513,Hockey
1988,14221,Bronze,1513,Hockey
1988,14222,Bronze,1513,Hockey
1988,14223,Bronze,1513,Hockey
1988,14224,Bronze,1513,Hockey
1988,14225,Bronze,1513,Hockey
1988,14226,Bronze,1513,Hockey
1988,14227,Bronze,1513,Hockey
1988,14228,Bronze,1513,Hockey
1988,13030,Gold,1513,Hockey
1988,13031,Gold,1513,Hockey
1988,13032,Gold,1513,Hockey
1988,14229,Gold,1513,Hockey
1988,13034,Gold,1513,Hockey
1988,14230,Gold,1513,Hockey
1988,14231,Gold,1513,Hockey
1988,14232,Gold,1513,Hockey
1988,13037,Gold,1513,Hockey
1988,14233,Gold,1513,Hockey
1988,13038,Gold,1513,Hockey
1988,13039,Gold,1513,Hockey
1988,13041,Gold,1513,Hockey
1988,13042,Gold,1513,Hockey
1988,14234,Gold,1513,Hockey
1988,13044,Gold,1513,Hockey
1988,13060,Silver,1513,Hockey
1988,13061,Silver,1513,Hockey
1988,14235,Silver,1513,Hockey
1988,13062,Silver,1513,Hockey
1988,14236,Silver,1513,Hockey
1988,13063,Silver,1513,Hockey
1988,13064,Silver,1513,Hockey
1988,13065,Silver,1513,Hockey
1988,13067,Silver,1513,Hockey
1988,14237,Silver,1513,Hockey
1988,13069,Silver,1513,Hockey
1988,14238,Silver,1513,Hockey
1988,14239,Silver,1513,Hockey
1988,13071,Silver,1513,Hockey
1988,14240,Silver,1513,Hockey
1988,13072,Silver,1513,Hockey
1988,14241,Bronze,1513,Hockey
1988,13090,Bronze,1513,Hockey
1988,13092,Bronze,1513,Hockey
1988,14242,Bronze,1513,Hockey
1988,13093,Bronze,1513,Hockey
1988,14243,Bronze,1513,Hockey
1988,14244,Bronze,1513,Hockey
1988,14245,Bronze,1513,Hockey
1988,14246,Bronze,1513,Hockey
1988,13097,Bronze,1513,Hockey
1988,13098,Bronze,1513,Hockey
1988,13101,Bronze,1513,Hockey
1988,13102,Bronze,1513,Hockey
1988,13103,Bronze,1513,Hockey
1988,13104,Bronze,1513,Hockey
1988,14247,Bronze,1513,Hockey
1988,14248,Gold,1513,Hockey
1988,14249,Gold,1513,Hockey
1988,14250,Gold,1513,Hockey
1988,14251,Gold,1513,Hockey
1988,14252,Gold,1513,Hockey
1988,14253,Gold,1513,Hockey
1988,14254,Gold,1513,Hockey
1988,14255,Gold,1513,Hockey
1988,14256,Gold,1513,Hockey
1988,14257,Gold,1513,Hockey
1988,14258,Gold,1513,Hockey
1988,14259,Gold,1513,Hockey
1988,14260,Gold,1513,Hockey
1988,14261,Gold,1513,Hockey
1988,14262,Gold,1513,Hockey
1988,14263,Gold,1513,Hockey
1988,14264,Silver,1513,Hockey
1988,14265,Silver,1513,Hockey
1988,14266,Silver,1513,Hockey
1988,14267,Silver,1513,Hockey
1988,14268,Silver,1513,Hockey
1988,14269,Silver,1513,Hockey
1988,14270,Silver,1513,Hockey
1988,14271,Silver,1513,Hockey
1988,14272,Silver,1513,Hockey
1988,14273,Silver,1513,Hockey
1988,14274,Silver,1513,Hockey
1988,14275,Silver,1513,Hockey
1988,14276,Silver,1513,Hockey
1988,14277,Silver,1513,Hockey
1988,14278,Silver,1513,Hockey
1988,14279,Silver,1513,Hockey
1988,13124,Bronze,16168,Judo
1988,14280,Bronze,16168,Judo
1988,13125,Gold,16168,Judo
1988,14281,Silver,16168,Judo
1988,13127,Bronze,16172,Judo
1988,14282,Bronze,16172,Judo
1988,13128,Gold,16172,Judo
1988,14283,Silver,16172,Judo
1988,14284,Bronze,16176,Judo
1988,14285,Bronze,16176,Judo
1988,14286,Gold,16176,Judo
1988,11984,Silver,16176,Judo
1988,14287,Bronze,16180,Judo
1988,14288,Bronze,16180,Judo
1988,13129,Gold,16180,Judo
1988,14289,Silver,16180,Judo
1988,14290,Bronze,16184,Judo
1988,14291,Bronze,16184,Judo
1988,14292,Gold,16184,Judo
1988,13138,Silver,16184,Judo
1988,14293,Bronze,16188,Judo
1988,14294,Bronze,16188,Judo
1988,13141,Gold,16188,Judo
1988,14295,Silver,16188,Judo
1988,14296,Bronze,16192,Judo
1988,12000,Bronze,16192,Judo
1988,14297,Gold,16192,Judo
1988,14298,Silver,16192,Judo
1988,14299,Bronze,2475,Modern Pentath.
1988,14300,Gold,2475,Modern Pentath.
1988,13150,Silver,2475,Modern Pentath.
1988,14301,Bronze,8687,Modern Pentath.
1988,14302,Bronze,8687,Modern Pentath.
1988,14303,Bronze,8687,Modern Pentath.
1988,7053,Gold,8687,Modern Pentath.
1988,14300,Gold,8687,Modern Pentath.
1988,14304,Gold,8687,Modern Pentath.
1988,13151,Silver,8687,Modern Pentath.
1988,13150,Silver,8687,Modern Pentath.
1988,14305,Silver,8687,Modern Pentath.
1988,14306,Bronze,1035,Rowing
1988,14307,Bronze,1035,Rowing
1988,13245,Gold,1035,Rowing
1988,13246,Gold,1035,Rowing
1988,14308,Silver,1035,Rowing
1988,14309,Silver,1035,Rowing
1988,14310,Bronze,1041,Rowing
1988,12134,Bronze,1041,Rowing
1988,14311,Gold,1041,Rowing
1988,14312,Gold,1041,Rowing
1988,14313,Silver,1041,Rowing
1988,14314,Silver,1041,Rowing
1988,14315,Bronze,1041,Rowing
1988,14316,Bronze,1041,Rowing
1988,14317,Gold,1041,Rowing
1988,12135,Gold,1041,Rowing
1988,14318,Silver,1041,Rowing
1988,13171,Silver,1041,Rowing
1988,14319,Bronze,435,Rowing
1988,14320,Bronze,435,Rowing
1988,14321,Bronze,435,Rowing
1988,14322,Bronze,435,Rowing
1988,14323,Bronze,435,Rowing
1988,14324,Bronze,435,Rowing
1988,14325,Bronze,435,Rowing
1988,13236,Bronze,435,Rowing
1988,14326,Bronze,435,Rowing
1988,14327,Gold,435,Rowing
1988,14328,Gold,435,Rowing
1988,14329,Gold,435,Rowing
1988,14330,Gold,435,Rowing
1988,14331,Gold,435,Rowing
1988,14332,Gold,435,Rowing
1988,14333,Gold,435,Rowing
1988,14334,Gold,435,Rowing
1988,14335,Gold,435,Rowing
1988,14336,Silver,435,Rowing
1988,14337,Silver,435,Rowing
1988,14338,Silver,435,Rowing
1988,14339,Silver,435,Rowing
1988,14340,Silver,435,Rowing
1988,11049,Silver,435,Rowing
1988,14341,Silver,435,Rowing
1988,14342,Silver,435,Rowing
1988,14343,Silver,435,Rowing
1988,14344,Bronze,435,Rowing
1988,14345,Bronze,435,Rowing
1988,14346,Bronze,435,Rowing
1988,14347,Bronze,435,Rowing
1988,14348,Bronze,435,Rowing
1988,14349,Bronze,435,Rowing
1988,14350,Bronze,435,Rowing
1988,14351,Bronze,435,Rowing
1988,14352,Bronze,435,Rowing
1988,14353,Gold,435,Rowing
1988,14354,Gold,435,Rowing
1988,14355,Gold,435,Rowing
1988,14356,Gold,435,Rowing
1988,14357,Gold,435,Rowing
1988,14358,Gold,435,Rowing
1988,14359,Gold,435,Rowing
1988,14360,Gold,435,Rowing
1988,14361,Gold,435,Rowing
1988,14362,Silver,435,Rowing
1988,13217,Silver,435,Rowing
1988,13218,Silver,435,Rowing
1988,13219,Silver,435,Rowing
1988,12018,Silver,435,Rowing
1988,14363,Silver,435,Rowing
1988,13286,Silver,435,Rowing
1988,12055,Silver,435,Rowing
1988,13225,Silver,435,Rowing
1988,14364,Bronze,1065,Rowing
1988,14365,Bronze,1065,Rowing
1988,14366,Bronze,1065,Rowing
1988,14367,Bronze,1065,Rowing
1988,14368,Gold,1065,Rowing
1988,14369,Gold,1065,Rowing
1988,14370,Gold,1065,Rowing
1988,14371,Gold,1065,Rowing
1988,14372,Silver,1065,Rowing
1988,14373,Silver,1065,Rowing
1988,14374,Silver,1065,Rowing
1988,14375,Silver,1065,Rowing
1988,14376,Bronze,462,Rowing
1988,14377,Bronze,462,Rowing
1988,14378,Bronze,462,Rowing
1988,14379,Bronze,462,Rowing
1988,14380,Bronze,462,Rowing
1988,14381,Gold,462,Rowing
1988,14382,Gold,462,Rowing
1988,14383,Gold,462,Rowing
1988,14384,Gold,462,Rowing
1988,14385,Gold,462,Rowing
1988,10137,Silver,462,Rowing
1988,13276,Silver,462,Rowing
1988,14386,Silver,462,Rowing
1988,14387,Silver,462,Rowing
1988,13278,Silver,462,Rowing
1988,14362,Bronze,462,Rowing
1988,13218,Bronze,462,Rowing
1988,14363,Bronze,462,Rowing
1988,13286,Bronze,462,Rowing
1988,13225,Bronze,462,Rowing
1988,14388,Gold,462,Rowing
1988,14389,Gold,462,Rowing
1988,14390,Gold,462,Rowing
1988,14391,Gold,462,Rowing
1988,14392,Gold,462,Rowing
1988,14346,Silver,462,Rowing
1988,14347,Silver,462,Rowing
1988,14348,Silver,462,Rowing
1988,14349,Silver,462,Rowing
1988,14351,Silver,462,Rowing
1988,14393,Bronze,14942,Rowing
1988,14394,Bronze,14942,Rowing
1988,12018,Gold,14942,Rowing
1988,12055,Gold,14942,Rowing
1988,14395,Silver,14942,Rowing
1988,14396,Silver,14942,Rowing
1988,13245,Bronze,491,Rowing
1988,13246,Bronze,491,Rowing
1988,11003,Bronze,491,Rowing
1988,13273,Gold,491,Rowing
1988,13274,Gold,491,Rowing
1988,13275,Gold,491,Rowing
1988,14397,Silver,491,Rowing
1988,14398,Silver,491,Rowing
1988,14399,Silver,491,Rowing
1988,14400,Bronze,14972,Rowing
1988,14401,Bronze,14972,Rowing
1988,14402,Bronze,14972,Rowing
1988,14403,Bronze,14972,Rowing
1988,14404,Gold,14972,Rowing
1988,14405,Gold,14972,Rowing
1988,14406,Gold,14972,Rowing
1988,14407,Gold,14972,Rowing
1988,14408,Silver,14972,Rowing
1988,10974,Silver,14972,Rowing
1988,14409,Silver,14972,Rowing
1988,14410,Silver,14972,Rowing
1988,14318,Bronze,14972,Rowing
1988,14411,Bronze,14972,Rowing
1988,13171,Bronze,14972,Rowing
1988,13287,Bronze,14972,Rowing
1988,14412,Gold,14972,Rowing
1988,14413,Gold,14972,Rowing
1988,14414,Gold,14972,Rowing
1988,14415,Gold,14972,Rowing
1988,12137,Silver,14972,Rowing
1988,14416,Silver,14972,Rowing
1988,14417,Silver,14972,Rowing
1988,14418,Silver,14972,Rowing
1988,14419,Bronze,500,Rowing
1988,14420,Gold,500,Rowing
1988,11110,Silver,500,Rowing
1988,14421,Bronze,500,Rowing
1988,14422,Gold,500,Rowing
1988,13290,Silver,500,Rowing
1988,14423,Bronze,14990,Sailing
1988,14424,Bronze,14990,Sailing
1988,13308,Gold,14990,Sailing
1988,13309,Gold,14990,Sailing
1988,14425,Silver,14990,Sailing
1988,14426,Silver,14990,Sailing
1988,14427,Bronze,14990,Sailing
1988,14428,Bronze,14990,Sailing
1988,14429,Gold,14990,Sailing
1988,14430,Gold,14990,Sailing
1988,14431,Silver,14990,Sailing
1988,14432,Silver,14990,Sailing
1988,14433,Bronze,19322,Sailing
1988,13314,Gold,19322,Sailing
1988,14434,Silver,19322,Sailing
1988,14435,Bronze,13689,Sailing
1988,14436,Bronze,13689,Sailing
1988,14437,Bronze,13689,Sailing
1988,14438,Gold,13689,Sailing
1988,14439,Gold,13689,Sailing
