year,dname,eid,ename,Event_gender,record
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,462,four-oared shell with coxswain (4-),M,
1936,Rowing,491,pair-oared shell with coxswain (2+),M,
1936,Rowing,491,pair-oared shell with coxswain (2+),M,
1936,Rowing,491,pair-oared shell with coxswain (2+),M,
1936,Rowing,491,pair-oared shell with coxswain (2+),M,
1936,Rowing,491,pair-oared shell with coxswain (2+),M,
1936,Rowing,491,pair-oared shell with coxswain (2+),M,
1936,Rowing,491,pair-oared shell with coxswain (2+),M,
1936,Rowing,491,pair-oared shell with coxswain (2+),M,
1936,Rowing,491,pair-oared shell with coxswain (2+),M,
1936,Rowing,500,single sculls (1x),M,
1936,Rowing,500,single sculls (1x),M,
1936,Rowing,500,single sculls (1x),M,
1936,Sailing,1699,6m,X,
1936,Sailing,1699,6m,X,
1936,Sailing,1699,6m,X,
1936,Sailing,1699,6m,X,
1936,Sailing,1699,6m,X,
1936,Sailing,1699,6m,X,
1936,Sailing,1699,6m,X,
1936,Sailing,1699,6m,X,
1936,Sailing,1699,6m,X,
1936,Sailing,1699,6m,X,
1936,Sailing,1699,6m,X,
1936,Sailing,1699,6m,X,
1936,Sailing,1699,6m,X,
1936,Sailing,1699,6m,X,
1936,Sailing,1699,6m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,1712,8m,X,
1936,Sailing,4836,olympic class monotype,X,
1936,Sailing,4836,olympic class monotype,X,
1936,Sailing,4836,olympic class monotype,X,
1936,Sailing,6261,two-person keelboat open (Star),X,
1936,Sailing,6261,two-person keelboat open (Star),X,
1936,Sailing,6261,two-person keelboat open (Star),X,
1936,Sailing,6261,two-person keelboat open (Star),X,
1936,Sailing,6261,two-person keelboat open (Star),X,
1936,Sailing,6261,two-person keelboat open (Star),X,
1936,Shooting,121,25m rapid fire pistol (60 shots),M,
1936,Shooting,121,25m rapid fire pistol (60 shots),M,
1936,Shooting,121,25m rapid fire pistol (60 shots),M,
1936,Shooting,124,50m pistol (60 shots),M,
1936,Shooting,124,50m pistol (60 shots),M,
1936,Shooting,124,50m pistol (60 shots),M,
1936,Shooting,1768,50m rifle prone (60 shots),M,
1936,Shooting,1768,50m rifle prone (60 shots),M,
1936,Shooting,1768,50m rifle prone (60 shots),M,
1936,Weightlifting,5661,"- 60kg, total (featherweight)",M,
1936,Weightlifting,5661,"- 60kg, total (featherweight)",M,
1936,Weightlifting,5661,"- 60kg, total (featherweight)",M,
1936,Weightlifting,5664,"+ 82.5kg, total (heavyweight)",M,
1936,Weightlifting,5664,"+ 82.5kg, total (heavyweight)",M,
1936,Weightlifting,5664,"+ 82.5kg, total (heavyweight)",M,
1936,Weightlifting,5667,"60 - 67.5kg, total (lightweight)",M,
1936,Weightlifting,5667,"60 - 67.5kg, total (lightweight)",M,
1936,Weightlifting,5667,"60 - 67.5kg, total (lightweight)",M,
1936,Weightlifting,5670,"67.5 - 75kg, total (middleweight)",M,
1936,Weightlifting,5670,"67.5 - 75kg, total (middleweight)",M,
1936,Weightlifting,5670,"67.5 - 75kg, total (middleweight)",M,
1936,Weightlifting,5673,"75 - 82.5kg, total (light-heavyweight)",M,
1936,Weightlifting,5673,"75 - 82.5kg, total (light-heavyweight)",M,
1936,Weightlifting,5673,"75 - 82.5kg, total (light-heavyweight)",M,
1936,Wrestling Free.,4966,- 56kg (bantamweight),M,
1936,Wrestling Free.,4966,- 56kg (bantamweight),M,
1936,Wrestling Free.,4966,- 56kg (bantamweight),M,
1936,Wrestling Free.,4969,+ 87kg (heavyweight),M,
1936,Wrestling Free.,4969,+ 87kg (heavyweight),M,
1936,Wrestling Free.,4969,+ 87kg (heavyweight),M,
1936,Wrestling Free.,4972,56 - 61kg (featherweight),M,
1936,Wrestling Free.,4972,56 - 61kg (featherweight),M,
1936,Wrestling Free.,4972,56 - 61kg (featherweight),M,
1936,Wrestling Free.,4975,61 - 66kg (lightweight),M,
1936,Wrestling Free.,4975,61 - 66kg (lightweight),M,
1936,Wrestling Free.,4975,61 - 66kg (lightweight),M,
1936,Wrestling Free.,4978,66 - 72kg (welterweight),M,
1936,Wrestling Free.,4978,66 - 72kg (welterweight),M,
1936,Wrestling Free.,4978,66 - 72kg (welterweight),M,
1936,Wrestling Free.,4981,72 - 79kg (middleweight),M,
1936,Wrestling Free.,4981,72 - 79kg (middleweight),M,
1936,Wrestling Free.,4981,72 - 79kg (middleweight),M,
1936,Wrestling Free.,4984,79 - 87kg (light-heavyweight),M,
1936,Wrestling Free.,4984,79 - 87kg (light-heavyweight),M,
1936,Wrestling Free.,4984,79 - 87kg (light-heavyweight),M,
1936,Wrestling Gre-R,4966,- 56kg (bantamweight),M,
1936,Wrestling Gre-R,4966,- 56kg (bantamweight),M,
1936,Wrestling Gre-R,4966,- 56kg (bantamweight),M,
1936,Wrestling Gre-R,6312,+ 87kg (super heavyweight),M,
1936,Wrestling Gre-R,6312,+ 87kg (super heavyweight),M,
1936,Wrestling Gre-R,6312,+ 87kg (super heavyweight),M,
1936,Wrestling Gre-R,4972,56 - 61kg (featherweight),M,
1936,Wrestling Gre-R,4972,56 - 61kg (featherweight),M,
1936,Wrestling Gre-R,4972,56 - 61kg (featherweight),M,
1936,Wrestling Gre-R,4975,61 - 66kg (lightweight),M,
1936,Wrestling Gre-R,4975,61 - 66kg (lightweight),M,
1936,Wrestling Gre-R,4975,61 - 66kg (lightweight),M,
1936,Wrestling Gre-R,4978,66 - 72kg (welterweight),M,
1936,Wrestling Gre-R,4978,66 - 72kg (welterweight),M,
1936,Wrestling Gre-R,4978,66 - 72kg (welterweight),M,
1936,Wrestling Gre-R,4981,72 - 79kg (middleweight),M,
1936,Wrestling Gre-R,4981,72 - 79kg (middleweight),M,
1936,Wrestling Gre-R,4981,72 - 79kg (middleweight),M,
1936,Wrestling Gre-R,4984,79 - 87kg (light-heavyweight),M,
1936,Wrestling Gre-R,4984,79 - 87kg (light-heavyweight),M,
1936,Wrestling Gre-R,4984,79 - 87kg (light-heavyweight),M,
1948,Diving,664,10m platform,M,
1948,Diving,664,10m platform,M,
1948,Diving,664,10m platform,M,
1948,Diving,664,10m platform,W,
1948,Diving,664,10m platform,W,
1948,Diving,664,10m platform,W,
1948,Diving,1137,3m springboard,M,
1948,Diving,1137,3m springboard,M,
1948,Diving,1137,3m springboard,M,
1948,Diving,1137,3m springboard,W,
1948,Diving,1137,3m springboard,W,
1948,Diving,1137,3m springboard,W,
1948,Swimming,671,100m backstroke,M,
1948,Swimming,671,100m backstroke,M,
1948,Swimming,671,100m backstroke,M,
1948,Swimming,671,100m backstroke,W,
1948,Swimming,671,100m backstroke,W,
1948,Swimming,671,100m backstroke,W,
1948,Swimming,1,100m freestyle,M,
1948,Swimming,1,100m freestyle,M,
1948,Swimming,1,100m freestyle,M,
1948,Swimming,1,100m freestyle,W,
1948,Swimming,1,100m freestyle,W,
1948,Swimming,1,100m freestyle,W,
1948,Swimming,152,1500m freestyle,M,
1948,Swimming,152,1500m freestyle,M,
1948,Swimming,152,1500m freestyle,M,
1948,Swimming,1150,200m breaststroke,M,
1948,Swimming,1150,200m breaststroke,M,
1948,Swimming,1150,200m breaststroke,M,
1948,Swimming,1150,200m breaststroke,W,
1948,Swimming,1150,200m breaststroke,W,
1948,Swimming,1150,200m breaststroke,W,
1948,Swimming,9,400m freestyle,M,
1948,Swimming,9,400m freestyle,M,
1948,Swimming,9,400m freestyle,M,
1948,Swimming,9,400m freestyle,W,
1948,Swimming,9,400m freestyle,W,
1948,Swimming,9,400m freestyle,W,
1948,Swimming,1971,4x100m freestyle relay,W,
1948,Swimming,1971,4x100m freestyle relay,W,
1948,Swimming,1971,4x100m freestyle relay,W,
1948,Swimming,1971,4x100m freestyle relay,W,
1948,Swimming,1971,4x100m freestyle relay,W,
1948,Swimming,1971,4x100m freestyle relay,W,
1948,Swimming,1971,4x100m freestyle relay,W,
1948,Swimming,1971,4x100m freestyle relay,W,
1948,Swimming,1971,4x100m freestyle relay,W,
1948,Swimming,1971,4x100m freestyle relay,W,
1948,Swimming,1971,4x100m freestyle relay,W,
1948,Swimming,1971,4x100m freestyle relay,W,
1948,Swimming,1156,4x200m freestyle relay,M,
1948,Swimming,1156,4x200m freestyle relay,M,
1948,Swimming,1156,4x200m freestyle relay,M,
1948,Swimming,1156,4x200m freestyle relay,M,
1948,Swimming,1156,4x200m freestyle relay,M,
1948,Swimming,1156,4x200m freestyle relay,M,
1948,Swimming,1156,4x200m freestyle relay,M,
1948,Swimming,1156,4x200m freestyle relay,M,
1948,Swimming,1156,4x200m freestyle relay,M,
1948,Swimming,1156,4x200m freestyle relay,M,
1948,Swimming,1156,4x200m freestyle relay,M,
1948,Swimming,1156,4x200m freestyle relay,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Water polo,185,water polo,M,
1948,Athletics,2016,10000m,M,
1948,Athletics,2016,10000m,M,
1948,Athletics,2016,10000m,M,
1948,Athletics,2019,10000m walk,M,
1948,Athletics,2019,10000m walk,M,
1948,Athletics,2019,10000m walk,M,
1948,Athletics,12,100m,M,
1948,Athletics,12,100m,M,
1948,Athletics,12,100m,M,
1948,Athletics,12,100m,W,
1948,Athletics,12,100m,W,
1948,Athletics,12,100m,W,
1948,Athletics,16,110m hurdles,M,
1948,Athletics,16,110m hurdles,M,
1948,Athletics,16,110m hurdles,M,
1948,Athletics,18,1500m,M,
1948,Athletics,18,1500m,M,
1948,Athletics,18,1500m,M,
1948,Athletics,240,200m,M,
1948,Athletics,240,200m,M,
1948,Athletics,240,200m,M,
1948,Athletics,240,200m,W,
1948,Athletics,240,200m,W,
1948,Athletics,240,200m,W,
1948,Athletics,246,3000m steeplechase,M,
1948,Athletics,246,3000m steeplechase,M,
1948,Athletics,246,3000m steeplechase,M,
1948,Athletics,21,400m,M,
1948,Athletics,21,400m,M,
1948,Athletics,21,400m,M,
1948,Athletics,255,400m hurdles,M,
1948,Athletics,255,400m hurdles,M,
1948,Athletics,255,400m hurdles,M,
1948,Athletics,2052,4x100m relay,M,
1948,Athletics,2052,4x100m relay,M,
1948,Athletics,2052,4x100m relay,M,
1948,Athletics,2052,4x100m relay,M,
1948,Athletics,2052,4x100m relay,M,
1948,Athletics,2052,4x100m relay,M,
1948,Athletics,2052,4x100m relay,M,
1948,Athletics,2052,4x100m relay,M,
1948,Athletics,2052,4x100m relay,M,
1948,Athletics,2052,4x100m relay,M,
1948,Athletics,2052,4x100m relay,M,
1948,Athletics,2052,4x100m relay,M,
1948,Athletics,2052,4x100m relay,W,
1948,Athletics,2052,4x100m relay,W,
1948,Athletics,2052,4x100m relay,W,
1948,Athletics,2052,4x100m relay,W,
1948,Athletics,2052,4x100m relay,W,
1948,Athletics,2052,4x100m relay,W,
1948,Athletics,2052,4x100m relay,W,
1948,Athletics,2052,4x100m relay,W,
1948,Athletics,2052,4x100m relay,W,
1948,Athletics,2052,4x100m relay,W,
1948,Athletics,2052,4x100m relay,W,
1948,Athletics,2052,4x100m relay,W,
1948,Athletics,1225,4x400m relay,M,
1948,Athletics,1225,4x400m relay,M,
1948,Athletics,1225,4x400m relay,M,
1948,Athletics,1225,4x400m relay,M,
1948,Athletics,1225,4x400m relay,M,
1948,Athletics,1225,4x400m relay,M,
1948,Athletics,1225,4x400m relay,M,
1948,Athletics,1225,4x400m relay,M,
1948,Athletics,1225,4x400m relay,M,
1948,Athletics,1225,4x400m relay,M,
1948,Athletics,1225,4x400m relay,M,
1948,Athletics,1225,4x400m relay,M,
1948,Athletics,1324,5000m,M,
1948,Athletics,1324,5000m,M,
1948,Athletics,1324,5000m,M,
1948,Athletics,5869,50km walk,M,
1948,Athletics,5869,50km walk,M,
1948,Athletics,5869,50km walk,M,
1948,Athletics,24,800m,M,
1948,Athletics,24,800m,M,
1948,Athletics,24,800m,M,
1948,Athletics,5875,80m hurdles,W,
1948,Athletics,5875,80m hurdles,W,
1948,Athletics,5875,80m hurdles,W,
1948,Athletics,780,decathlon,M,
1948,Athletics,780,decathlon,M,
1948,Athletics,780,decathlon,M,
1948,Athletics,27,discus throw,M,
1948,Athletics,27,discus throw,M,
1948,Athletics,27,discus throw,M,
1948,Athletics,27,discus throw,W,
1948,Athletics,27,discus throw,W,
1948,Athletics,27,discus throw,W,
1948,Athletics,277,hammer throw,M,
1948,Athletics,277,hammer throw,M,
1948,Athletics,277,hammer throw,M,
1948,Athletics,30,high jump,M,
1948,Athletics,30,high jump,M,
1948,Athletics,30,high jump,M,
1948,Athletics,30,high jump,W,
1948,Athletics,30,high jump,W,
1948,Athletics,30,high jump,W,
1948,Athletics,1259,javelin throw,M,
1948,Athletics,1259,javelin throw,M,
1948,Athletics,1259,javelin throw,M,
1948,Athletics,1259,javelin throw,W,
1948,Athletics,1259,javelin throw,W,
1948,Athletics,1259,javelin throw,W,
1948,Athletics,33,long jump,M,
1948,Athletics,33,long jump,M,
1948,Athletics,33,long jump,M,
1948,Athletics,33,long jump,W,
1948,Athletics,33,long jump,W,
1948,Athletics,33,long jump,W,
1948,Athletics,36,marathon,M,
1948,Athletics,36,marathon,M,
1948,Athletics,36,marathon,M,
1948,Athletics,39,pole vault,M,
1948,Athletics,39,pole vault,M,
1948,Athletics,39,pole vault,M,
1948,Athletics,43,shot put,M,
1948,Athletics,43,shot put,M,
1948,Athletics,43,shot put,M,
1948,Athletics,43,shot put,W,
1948,Athletics,43,shot put,W,
1948,Athletics,43,shot put,W,
1948,Athletics,46,triple jump,M,
1948,Athletics,46,triple jump,M,
1948,Athletics,46,triple jump,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Basketball,6538,basketball,M,
1948,Boxing,7462,- 51kg (flyweight),M,
1948,Boxing,7462,- 51kg (flyweight),M,
1948,Boxing,7462,- 51kg (flyweight),M,
1948,Boxing,4093,+ 80kg (heavyweight),M,
1948,Boxing,4093,+ 80kg (heavyweight),M,
1948,Boxing,4093,+ 80kg (heavyweight),M,
1948,Boxing,7468,51 - 54kg (bantamweight),M,
1948,Boxing,7468,51 - 54kg (bantamweight),M,
1948,Boxing,7468,51 - 54kg (bantamweight),M,
1948,Boxing,7471,54 - 58kg (featherweight),M,
1948,Boxing,7471,54 - 58kg (featherweight),M,
1948,Boxing,7471,54 - 58kg (featherweight),M,
1948,Boxing,7474,58 - 62kg (lightweight),M,
1948,Boxing,7474,58 - 62kg (lightweight),M,
1948,Boxing,7474,58 - 62kg (lightweight),M,
1948,Boxing,7477,62 - 67kg (welterweight),M,
1948,Boxing,7477,62 - 67kg (welterweight),M,
1948,Boxing,7477,62 - 67kg (welterweight),M,
1948,Boxing,7480,67 - 73kg (middleweight),M,
1948,Boxing,7480,67 - 73kg (middleweight),M,
1948,Boxing,7480,67 - 73kg (middleweight),M,
1948,Boxing,7483,73 - 80kg (light-heavyweight),M,
1948,Boxing,7483,73 - 80kg (light-heavyweight),M,
1948,Boxing,7483,73 - 80kg (light-heavyweight),M,
1948,Canoe / Kayak F,7486,C-1 10000m,M,
1948,Canoe / Kayak F,7486,C-1 10000m,M,
1948,Canoe / Kayak F,7486,C-1 10000m,M,
1948,Canoe / Kayak F,6596,C-1 1000m (canoe single),M,
1948,Canoe / Kayak F,6596,C-1 1000m (canoe single),M,
1948,Canoe / Kayak F,6596,C-1 1000m (canoe single),M,
1948,Canoe / Kayak F,6599,C-2 10000m,M,
1948,Canoe / Kayak F,6599,C-2 10000m,M,
1948,Canoe / Kayak F,6599,C-2 10000m,M,
1948,Canoe / Kayak F,6599,C-2 10000m,M,
1948,Canoe / Kayak F,6599,C-2 10000m,M,
1948,Canoe / Kayak F,6599,C-2 10000m,M,
1948,Canoe / Kayak F,6605,C-2 1000m (canoe double),M,
1948,Canoe / Kayak F,6605,C-2 1000m (canoe double),M,
1948,Canoe / Kayak F,6605,C-2 1000m (canoe double),M,
1948,Canoe / Kayak F,6605,C-2 1000m (canoe double),M,
1948,Canoe / Kayak F,6605,C-2 1000m (canoe double),M,
1948,Canoe / Kayak F,6605,C-2 1000m (canoe double),M,
1948,Canoe / Kayak F,6620,K-1 10000m,M,
1948,Canoe / Kayak F,6620,K-1 10000m,M,
1948,Canoe / Kayak F,6620,K-1 10000m,M,
1948,Canoe / Kayak F,6623,K-1 1000m (kayak single),M,
1948,Canoe / Kayak F,6623,K-1 1000m (kayak single),M,
1948,Canoe / Kayak F,6623,K-1 1000m (kayak single),M,
1948,Canoe / Kayak F,7510,K-1 500m (kayak single),W,
1948,Canoe / Kayak F,7510,K-1 500m (kayak single),W,
1948,Canoe / Kayak F,7510,K-1 500m (kayak single),W,
1948,Canoe / Kayak F,6626,K-2 10000m,M,
1948,Canoe / Kayak F,6626,K-2 10000m,M,
1948,Canoe / Kayak F,6626,K-2 10000m,M,
1948,Canoe / Kayak F,6626,K-2 10000m,M,
1948,Canoe / Kayak F,6626,K-2 10000m,M,
1948,Canoe / Kayak F,6626,K-2 10000m,M,
1948,Canoe / Kayak F,6632,K-2 1000m (kayak double),M,
1948,Canoe / Kayak F,6632,K-2 1000m (kayak double),M,
1948,Canoe / Kayak F,6632,K-2 1000m (kayak double),M,
1948,Canoe / Kayak F,6632,K-2 1000m (kayak double),M,
1948,Canoe / Kayak F,6632,K-2 1000m (kayak double),M,
1948,Canoe / Kayak F,6632,K-2 1000m (kayak double),M,
1948,Cycling Road,49,individual road race,M,
1948,Cycling Road,49,individual road race,M,
1948,Cycling Road,49,individual road race,M,
1948,Cycling Road,2146,team time trial,M,
1948,Cycling Road,2146,team time trial,M,
1948,Cycling Road,2146,team time trial,M,
1948,Cycling Road,2146,team time trial,M,
1948,Cycling Road,2146,team time trial,M,
1948,Cycling Road,2146,team time trial,M,
1948,Cycling Road,2146,team time trial,M,
1948,Cycling Road,2146,team time trial,M,
1948,Cycling Road,2146,team time trial,M,
1948,Cycling Track,59,1km time trial,M,
1948,Cycling Track,59,1km time trial,M,
1948,Cycling Track,59,1km time trial,M,
1948,Cycling Track,1315,2000m tandem,M,
1948,Cycling Track,1315,2000m tandem,M,
1948,Cycling Track,1315,2000m tandem,M,
1948,Cycling Track,1315,2000m tandem,M,
1948,Cycling Track,1315,2000m tandem,M,
1948,Cycling Track,1315,2000m tandem,M,
1948,Cycling Track,62,Sprint indivual,M,
1948,Cycling Track,62,Sprint indivual,M,
1948,Cycling Track,62,Sprint indivual,M,
1948,Cycling Track,3158,Team Pursuit (4000m),M,
1948,Cycling Track,3158,Team Pursuit (4000m),M,
1948,Cycling Track,3158,Team Pursuit (4000m),M,
1948,Cycling Track,3158,Team Pursuit (4000m),M,
1948,Cycling Track,3158,Team Pursuit (4000m),M,
1948,Cycling Track,3158,Team Pursuit (4000m),M,
1948,Cycling Track,3158,Team Pursuit (4000m),M,
1948,Cycling Track,3158,Team Pursuit (4000m),M,
1948,Cycling Track,3158,Team Pursuit (4000m),M,
1948,Cycling Track,3158,Team Pursuit (4000m),M,
1948,Cycling Track,3158,Team Pursuit (4000m),M,
1948,Cycling Track,3158,Team Pursuit (4000m),M,
